date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2016-08-16,269.76,-13.17,1
2016-08-17,300.85,17.37,1
2016-08-21,304.3,18.03,1
2016-08-26,281.39,-1.7,1
2016-09-02,270.66,-11.27,1
2016-09-03,280.27,-0.62,1
2016-09-04,298.63,15.52,1
2016-09-05,297.47,15.08,1
2016-09-07,291.63,8.07,1
2016-09-08,290.22,6.63,1
2016-09-09,301.79,16.96,1
2016-09-10,294.64,12.66,1
2016-09-11,295.09,10.14,1
2016-09-13,287.75,5.41,1
2016-09-15,284.93,3.04,1
2016-09-16,285.53,1.96,1
2016-09-17,288.03,4.08,1
2016-09-18,299.95,16.32,1
2016-09-19,294.21,8.3,1
2016-09-20,301.77,16.63,1
2016-09-21,292.0,7.62,1
2016-09-22,285.92,3.61,1
2016-09-23,297.35,13.48,1
2016-09-24,298.36,11.39,1
2016-09-25,295.49,9.13,1
2016-09-26,290.08,5.84,1
2016-09-27,299.81,13.73,1
2016-09-28,295.72,11.1,1
2016-09-29,299.61,14.42,1
2016-09-30,298.17,13.08,1
2016-10-01,301.52,17.64,1
2016-10-02,299.77,15.45,1
2016-10-03,287.55,4.4,1
2016-10-04,299.01,15.47,1
2016-10-06,291.63,6.56,1
2016-10-07,286.62,1.32,1
2016-10-08,290.61,7.16,1
2016-10-09,289.13,5.01,1
2016-10-10,293.21,9.09,1
2016-10-11,293.87,8.23,1
2016-10-12,273.18,-11.98,1
2016-10-13,286.82,2.51,1
2016-10-14,288.22,2.24,1
2016-10-15,293.84,7.26,1
2016-10-16,293.04,7.4,1
2016-10-17,293.7,8.61,1
2016-10-18,293.19,8.45,1
2016-10-19,270.38,-13.86,1
2016-10-20,291.93,8.1,1
2016-10-22,284.36,1.15,1
2016-10-24,277.56,-5.37,1
2016-10-25,287.06,5.12,1
2016-10-27,281.02,-1.36,1
2016-10-28,280.02,-1.97,1
2016-10-29,288.54,7.02,1
2016-10-30,282.51,1.32,1
2016-11-01,286.61,4.8,1
2016-11-02,287.26,5.43,1
2016-11-03,288.42,7.19,1
2016-11-05,282.47,2.99,1
2016-11-07,284.77,4.55,1
2016-11-08,282.56,2.55,1
2016-11-09,286.06,5.55,1
2016-11-10,287.98,7.17,1
2016-11-12,281.63,0.56,1
2016-11-13,275.54,-5.93,1
2016-11-14,283.23,2.42,1
2016-11-15,278.54,-1.02,1
2016-11-16,276.33,-3.46,1
2016-11-17,277.3,-1.88,1
2016-11-18,275.51,-3.67,1
2016-11-19,284.88,5.99,1
2016-11-27,270.0,-9.18,1
2016-11-28,281.71,4.48,1
2016-12-01,271.85,-5.98,1
2016-12-02,278.49,2.34,1
2016-12-03,277.75,1.53,1
2016-12-05,280.67,4.47,1
2016-12-06,272.64,-4.05,1
2016-12-10,273.88,-2.22,1
2016-12-11,272.97,-3.78,1
2016-12-12,277.35,1.66,1
2016-12-13,265.99,-8.83,1
2016-12-14,277.03,2.37,1
2016-12-16,278.37,4.82,1
2016-12-17,274.33,1.09,1
2016-12-18,276.68,3.08,1
2016-12-19,267.76,-6.83,1
2016-12-20,277.11,2.88,1
2016-12-25,273.06,1.77,1
2016-12-26,266.63,-6.52,1
2016-12-29,270.22,-2.22,1
2016-12-30,278.93,6.6,1
2016-12-31,257.59,-12.94,1
2017-01-01,274.07,3.01,1
2017-01-02,271.25,0.92,1
2017-01-08,267.14,-3.93,1
2017-01-10,272.73,2.84,1
2017-01-11,268.5,-4.71,1
2017-01-12,272.32,-0.73,1
2017-01-13,254.27,-18.72,1
2017-01-20,266.9,-5.32,1
2017-01-31,254.5,-17.67,1
2017-02-06,271.43,-1.61,1
2017-02-09,268.38,-2.73,1
2017-02-10,270.07,-2.1,1
2017-02-12,259.8,-14.52,1
2017-02-13,277.06,2.22,1
2017-02-23,277.73,2.62,1
2017-02-24,266.29,-10.09,1
2017-02-25,257.46,-16.91,1
2017-02-26,272.04,-4.31,1
2017-02-27,279.29,4.69,1
2017-03-05,270.36,-5.62,1
2017-03-06,272.99,-2.06,1
2017-03-13,275.02,-2.94,1
2017-03-14,271.12,-6.88,1
2017-03-17,275.79,-1.96,1
2017-03-19,270.54,-8.59,1
2017-03-20,280.08,2.14,1
2017-03-24,280.6,-0.78,1
2017-03-26,281.1,0.15,1
2017-03-30,283.37,1.38,1
2017-04-03,281.78,1.14,1
2017-04-09,274.82,-7.86,1
2017-04-10,278.16,-4.59,1
2017-04-11,284.06,1.72,1
2017-04-12,284.36,0.58,1
2017-04-14,281.13,-2.87,1
2017-04-15,286.23,2.14,1
2017-04-16,293.68,11.58,1
2017-04-17,291.74,6.83,1
2017-04-18,294.57,10.42,1
2017-04-20,271.29,-13.16,1
2017-04-21,280.69,-4.19,1
2017-04-25,283.48,-1.65,1
2017-04-26,281.52,-4.11,1
2017-04-27,275.5,-9.0,1
2017-04-28,289.4,5.32,1
2017-04-30,286.58,1.29,1
2017-05-01,271.76,-12.63,1
2017-05-02,285.84,0.27,1
2017-05-03,283.12,-1.08,1
2017-05-04,281.02,-2.65,1
2017-05-06,279.83,-3.69,1
2017-05-08,288.09,3.01,1
2017-05-09,290.4,5.19,1
2017-05-10,291.1,6.42,1
2017-05-11,289.16,4.24,1
2017-05-12,290.75,7.15,1
2017-05-13,293.48,9.7,1
2017-05-14,294.21,8.7,1
2017-05-16,284.29,-1.37,1
2017-05-17,284.36,-1.36,1
2017-05-18,279.65,-8.05,1
2017-05-19,280.9,-2.47,1
2017-05-21,288.17,3.6,1
2017-05-23,301.93,14.13,1
2017-05-24,289.51,5.44,1
2017-05-25,302.61,16.47,1
2017-05-26,285.37,1.54,1
2017-05-27,300.64,14.36,1
2017-05-28,274.78,-9.9,1
2017-05-29,300.81,15.53,1
2017-05-30,302.86,16.46,1
2017-05-31,276.64,-9.62,1
2017-06-01,287.17,0.91,1
2017-06-02,286.36,-0.2,1
2017-06-03,302.27,16.11,1
2017-06-04,301.05,11.56,1
2017-06-05,290.0,1.56,1
2017-06-07,291.7,3.66,1
2017-06-08,299.73,9.98,1
2017-06-10,301.46,12.86,1
2017-06-12,300.61,13.79,1
2017-06-13,291.43,4.9,1
2017-06-16,292.55,7.26,1
2017-06-17,303.74,19.16,1
2017-06-18,298.36,14.29,1
2017-06-19,304.77,20.54,1
2017-06-22,293.98,10.69,1
2017-06-23,284.44,-1.28,1
2017-06-24,304.29,18.25,1
2017-06-25,286.34,0.32,1
2017-06-27,298.57,15.09,1
2017-06-28,305.59,21.82,1
2017-07-01,303.66,19.9,1
2017-07-02,280.47,-6.14,1
2017-07-03,300.32,14.94,1
2017-07-04,292.45,8.29,1
2017-07-06,295.49,14.58,1
2017-07-08,301.27,18.11,1
2017-07-09,289.86,6.69,1
2017-07-10,306.85,23.46,1
2017-07-11,299.26,16.19,1
2017-07-14,302.42,20.48,1
2017-07-15,302.23,18.43,1
2017-07-16,304.84,20.35,1
2017-07-17,298.09,14.76,1
2017-07-20,286.79,0.69,1
2017-07-21,306.29,26.18,1
2017-07-22,291.79,9.32,1
2017-07-23,296.68,13.34,1
2017-07-24,292.18,12.23,1
2017-07-25,273.07,-9.85,1
2017-07-26,305.08,23.09,1
2017-07-27,298.86,19.97,1
2017-07-28,305.25,23.71,1
2017-07-29,269.94,-8.8,1
2017-07-30,305.52,24.19,1
2017-07-31,305.19,23.08,1
2017-08-01,308.64,26.53,1
2017-08-02,294.89,12.17,1
2017-08-04,305.01,21.15,1
2017-08-05,296.69,14.0,1
2017-08-06,307.99,25.89,1
2017-08-07,304.69,19.76,1
2017-08-08,306.98,22.95,1
2017-08-09,295.31,12.5,1
2017-08-10,298.89,15.93,1
2017-08-11,295.89,13.04,1
2017-08-13,301.94,18.56,1
2017-08-15,293.79,11.3,1
2017-08-16,280.5,-2.43,1
2017-08-17,299.3,15.82,1
2017-08-18,303.24,19.39,1
2017-08-19,293.13,10.58,1
2017-08-21,290.58,4.31,1
2017-08-22,304.14,19.92,1
2017-08-23,299.08,15.24,1
2017-08-24,299.75,18.53,1
2017-08-26,280.33,-2.76,1
2017-08-27,290.79,7.76,1
2017-08-28,291.32,8.83,1
2017-08-29,303.68,21.57,1
2017-08-30,297.63,12.84,1
2017-08-31,303.16,18.8,1
2017-09-03,292.41,11.52,1
2017-09-04,289.2,6.09,1
2017-09-05,293.97,11.58,1
2017-09-07,299.17,15.61,1
2017-09-08,291.6,8.01,1
2017-09-09,301.5,16.67,1
2017-09-10,301.18,19.2,1
2017-09-13,276.2,-6.14,1
2017-09-15,280.55,-1.34,1
2017-09-17,275.06,-8.89,1
2017-09-18,294.54,10.91,1
2017-09-19,298.49,12.58,1
2017-09-20,289.64,4.5,1
2017-09-21,299.84,15.46,1
2017-09-23,300.91,17.04,1
2017-09-24,294.68,7.71,1
2017-09-25,293.59,7.23,1
2017-09-26,296.26,12.02,1
2017-09-27,281.57,-4.51,1
2017-09-28,293.47,8.85,1
2017-09-29,287.4,2.21,1
2017-09-30,297.94,12.85,1
2017-10-01,289.97,6.09,1
2017-10-02,283.79,-0.53,1
2017-10-03,294.91,11.76,1
2017-10-04,296.79,13.25,1
2017-10-08,285.0,1.55,1
2017-10-09,295.3,11.18,1
2017-10-10,290.51,6.39,1
2017-10-11,289.81,4.17,1
2017-10-12,293.78,8.62,1
2017-10-13,273.1,-11.21,1
2017-10-14,290.04,4.06,1
2017-10-16,289.37,3.73,1
2017-10-17,287.31,2.22,1
2017-10-18,293.9,9.16,1
2017-10-19,290.25,6.01,1
2017-10-20,288.28,4.45,1
2017-10-21,290.89,7.53,1
2017-10-22,281.37,-1.84,1
2017-10-23,284.81,2.32,1
2017-10-24,272.37,-10.56,1
2017-10-25,288.7,6.76,1
2017-10-26,281.01,-1.63,1
2017-10-27,289.38,7.0,1
2017-10-28,283.9,1.91,1
2017-10-29,276.18,-5.34,1
2017-10-30,289.81,8.62,1
2017-10-31,281.95,0.14,1
2017-11-01,291.03,9.22,1
2017-11-02,285.49,3.66,1
2017-11-03,290.53,9.3,1
2017-11-04,288.55,8.96,1
2017-11-05,289.64,10.16,1
2017-11-06,289.75,9.44,1
2017-11-07,278.76,-1.46,1
2017-11-08,288.22,8.21,1
2017-11-10,275.63,-5.18,1
2017-11-11,284.6,4.23,1
2017-11-12,285.77,4.7,1
2017-11-19,276.91,-1.98,1
2017-11-20,277.41,-2.35,1
2017-11-21,278.91,0.16,1
2017-11-22,278.97,-0.55,1
2017-11-23,268.84,-9.57,1
2017-11-24,281.13,2.69,1
2017-11-25,265.22,-13.47,1
2017-11-26,279.75,1.55,1
2017-11-28,279.04,1.81,1
2017-11-29,274.08,-4.93,1
2017-11-30,266.47,-9.42,1
2017-12-01,257.46,-20.37,1
2017-12-04,273.84,-3.04,1
2017-12-07,267.35,-7.98,1
2017-12-08,279.0,1.38,1
2017-12-17,273.63,0.39,1
2017-12-22,267.02,-6.36,1
2017-12-25,257.84,-13.45,1
2017-12-28,256.16,-15.26,1
2017-12-29,266.05,-6.39,1
2017-12-30,270.55,-1.78,1
2018-01-01,257.11,-13.95,1
2018-01-02,271.32,0.99,1
2018-01-03,258.55,-9.84,1
2018-01-06,269.1,-2.41,1
2018-01-07,267.49,-5.16,1
2018-01-09,271.01,-0.37,1
2018-01-10,263.89,-6.0,1
2018-01-12,270.91,-2.14,1
2018-01-15,272.01,0.69,1
2018-01-20,276.77,4.55,1
2018-01-21,272.62,0.52,1
2018-01-22,278.53,6.03,1
2018-01-23,271.05,-2.59,1
2018-01-24,275.66,5.49,1
2018-01-25,275.8,3.72,1
2018-01-27,273.74,3.98,1
2018-02-02,263.63,-8.03,1
2018-02-03,271.1,-3.07,1
2018-02-04,269.38,-5.18,1
2018-02-05,276.77,3.55,1
2018-02-06,263.35,-9.69,1
2018-02-09,275.42,4.31,1
2018-02-13,265.84,-9.0,1
2018-02-14,278.58,4.68,1
2018-02-17,263.29,-12.15,1
2018-02-19,280.88,4.66,1
2018-02-20,269.02,-5.55,1
2018-02-22,274.78,-0.45,1
2018-02-23,282.45,7.34,1
2018-03-01,270.84,-6.92,1
2018-03-04,279.11,3.0,1
2018-03-05,276.95,0.97,1
2018-03-06,270.93,-4.12,1
2018-03-07,286.27,7.73,1
2018-03-08,272.12,-5.06,1
2018-03-10,279.33,1.11,1
2018-03-12,269.48,-7.73,1
2018-03-16,283.83,6.37,1
2018-03-17,275.74,-2.01,1
2018-03-18,287.17,9.0,1
2018-03-19,285.53,6.4,1
2018-03-22,290.82,12.42,1
2018-03-23,290.43,11.87,1
2018-03-26,288.58,7.63,1
2018-03-28,279.02,-2.66,1
2018-03-29,289.27,7.64,1
2018-03-30,292.34,10.35,1
2018-03-31,283.29,2.23,1
2018-04-01,296.66,15.6,1
2018-04-02,287.03,6.63,1
2018-04-04,274.96,-5.44,1
2018-04-05,294.59,11.43,1
2018-04-06,289.3,7.17,1
2018-04-07,283.2,0.26,1
2018-04-11,278.29,-4.05,1
2018-04-13,286.8,3.0,1
2018-04-14,292.72,8.72,1
2018-04-15,295.94,11.85,1
2018-04-21,271.6,-13.28,1
2018-04-22,288.57,4.89,1
2018-04-23,282.88,0.19,1
2018-04-24,298.0,14.02,1
2018-04-25,290.78,5.65,1
2018-04-26,299.92,14.29,1
2018-04-29,290.95,4.73,1
2018-04-30,296.65,11.36,1
2018-05-01,299.29,14.9,1
2018-05-05,290.33,7.54,1
2018-05-08,280.52,-4.56,1
2018-05-09,284.09,-1.12,1
2018-05-10,297.76,13.08,1
2018-05-11,293.48,8.56,1
2018-05-12,301.63,18.03,1
2018-05-15,292.01,8.3,1
2018-05-20,282.74,-1.23,1
2018-05-21,299.51,14.94,1
2018-05-23,289.27,1.47,1
2018-05-24,288.22,4.15,1
2018-05-25,292.03,5.89,1
2018-05-26,301.07,17.24,1
2018-05-27,280.58,-5.7,1
2018-05-28,295.97,11.29,1
2018-05-29,273.94,-11.34,1
2018-05-30,295.05,8.65,1
2018-05-31,299.5,13.24,1
2018-06-02,303.23,16.67,1
2018-06-03,295.19,9.03,1
2018-06-04,306.35,16.86,1
2018-06-06,305.92,19.58,1
2018-06-07,303.21,15.17,1
2018-06-08,305.72,15.97,1
2018-06-09,298.85,9.09,1
2018-06-12,291.98,5.16,1
2018-06-13,305.42,18.89,1
2018-06-14,299.53,14.16,1
2018-06-17,278.26,-6.32,1
2018-06-18,297.96,13.89,1
2018-06-20,298.75,16.33,1
2018-06-21,287.08,3.77,1
2018-06-22,296.32,13.03,1
2018-06-24,289.67,3.63,1
2018-06-25,273.5,-12.52,1
2018-07-01,287.81,4.05,1
2018-07-02,287.31,0.7,1
2018-07-03,295.38,10.0,1
2018-07-06,281.06,0.15,1
2018-07-07,290.43,6.21,1
2018-07-08,304.16,21.0,1
2018-07-09,302.59,19.42,1
2018-07-10,305.68,22.29,1
2018-07-11,305.73,22.66,1
2018-07-12,285.0,5.18,1
2018-07-14,296.62,14.68,1
2018-07-15,308.82,25.02,1
2018-07-16,291.81,7.32,1
2018-07-17,303.18,19.85,1
2018-07-20,300.93,14.83,1
2018-07-21,288.72,8.61,1
2018-07-22,306.19,23.72,1
2018-07-25,284.26,1.34,1
2018-07-30,278.99,-2.34,1
2018-07-31,301.49,19.38,1
2018-08-01,285.79,3.68,1
2018-08-02,299.88,17.16,1
2018-08-03,300.08,19.64,1
2018-08-04,306.62,22.76,1
2018-08-05,306.68,23.99,1
2018-08-06,297.18,15.08,1
2018-08-07,298.8,13.87,1
2018-08-08,297.54,13.51,1
2018-08-10,296.25,13.29,1
2018-08-11,305.04,22.19,1
2018-08-12,305.78,20.9,1
2018-08-15,292.82,10.33,1
2018-08-16,300.83,17.9,1
2018-08-19,297.66,15.11,1
2018-08-20,305.04,20.28,1
2018-08-21,305.54,19.27,1
2018-08-22,297.91,13.69,1
2018-08-23,305.96,22.12,1
2018-08-27,294.96,11.93,1
2018-08-28,301.52,19.03,1
2018-08-29,287.95,5.84,1
2018-08-30,304.4,19.61,1
2018-08-31,288.72,4.36,1
2018-09-01,297.44,13.08,1
2018-09-02,293.59,11.66,1
2018-09-03,285.96,5.07,1
2018-09-04,293.22,10.11,1
2018-09-05,296.52,14.13,1
2018-09-06,288.5,4.67,1
2018-09-09,286.32,1.49,1
2018-09-11,282.18,-2.77,1
2018-09-12,298.08,15.56,1
2018-09-13,288.81,6.47,1
2018-09-16,280.58,-2.99,1
2018-09-17,291.62,7.67,1
2018-09-18,291.69,8.06,1
2018-09-19,298.4,12.49,1
2018-09-20,297.27,12.13,1
2018-09-21,299.12,14.74,1
2018-09-24,299.42,12.45,1
2018-09-26,290.43,6.19,1
2018-09-27,286.39,0.31,1
2018-09-28,291.65,7.03,1
2018-09-29,276.79,-8.4,1
2018-10-01,293.6,9.72,1
2018-10-02,285.32,1.0,1
2018-10-03,293.66,10.51,1
2018-10-04,283.34,-0.2,1
2018-10-05,282.81,-1.53,1
2018-10-06,286.54,1.47,1
2018-10-07,287.48,2.18,1
2018-10-08,292.48,9.03,1
2018-10-09,278.23,-5.89,1
2018-10-11,278.12,-7.52,1
2018-10-12,274.43,-10.73,1
2018-10-13,282.59,-1.72,1
2018-10-14,273.7,-12.28,1
2018-10-15,278.88,-7.7,1
2018-10-18,278.42,-6.32,1
2018-10-19,278.76,-5.48,1
2018-10-20,283.22,-0.61,1
2018-10-21,287.96,4.6,1
2018-10-22,285.83,2.62,1
2018-10-23,286.89,4.4,1
2018-10-24,282.62,-0.31,1
2018-10-25,276.88,-5.06,1
2018-10-26,287.6,4.96,1
2018-10-27,281.15,-1.23,1
2018-10-28,289.11,7.12,1
2018-10-29,283.22,1.7,1
2018-10-30,286.32,5.13,1
2018-10-31,274.18,-7.63,1
2018-11-02,282.15,0.32,1
2018-11-04,276.97,-2.62,1
2018-11-05,270.06,-9.42,1
2018-11-06,280.3,-0.01,1
2018-11-07,276.43,-3.79,1
2018-11-15,273.4,-6.16,1
2018-11-16,277.71,-2.08,1
2018-11-17,266.43,-12.75,1
2018-11-20,278.1,-1.66,1
2018-11-21,276.02,-2.73,1
2018-11-23,278.62,0.21,1
2018-11-24,277.2,-1.24,1
2018-11-25,267.03,-11.66,1
2018-11-26,271.88,-6.32,1
2018-11-27,270.25,-8.93,1
2018-11-29,281.4,2.39,1
2018-11-30,277.01,1.12,1
2018-12-01,278.62,0.79,1
2018-12-02,278.34,2.19,1
2018-12-03,265.65,-10.57,1
2018-12-04,278.0,1.12,1
2018-12-07,271.86,-3.47,1
2018-12-11,258.78,-17.97,1
2018-12-13,268.9,-5.92,1
2018-12-14,269.42,-5.24,1
2018-12-15,272.65,-2.25,1
2018-12-16,270.11,-3.44,1
2018-12-17,274.36,1.12,1
2018-12-18,274.07,0.47,1
2018-12-21,265.79,-8.83,1
2018-12-22,270.39,-2.99,1
2018-12-23,260.47,-14.11,1
2018-12-24,275.23,2.81,1
2018-12-25,272.13,0.84,1
2018-12-28,262.47,-8.95,1
2018-12-29,273.06,0.62,1
2018-12-31,272.99,2.46,1
2019-01-03,272.71,4.32,1
2019-01-06,257.52,-13.99,1
2019-01-07,267.26,-5.39,1
2019-01-09,262.45,-8.93,1
2019-01-14,267.36,-5.41,1
2019-01-17,258.65,-12.22,1
2019-01-18,252.08,-20.65,1
2019-01-26,255.48,-15.6,1
2019-01-28,267.25,-5.19,1
2019-01-29,254.65,-16.85,1
2019-02-01,266.72,-5.45,1
2019-02-09,264.08,-7.03,1
2019-02-15,270.06,-4.84,1
2019-02-16,268.95,-4.86,1
2019-02-22,265.45,-9.78,1
2019-02-28,273.46,-3.4,1
2019-03-05,277.19,1.21,1
2019-03-06,274.85,-0.2,1
2019-03-08,275.53,-1.65,1
2019-03-09,258.34,-18.7,1
2019-03-10,279.61,1.39,1
2019-03-15,276.83,-0.62,1
2019-03-16,282.11,4.65,1
2019-03-17,275.29,-2.46,1
2019-03-18,274.64,-3.53,1
2019-03-21,274.72,-5.18,1
2019-03-22,282.12,3.72,1
2019-03-24,278.71,-2.67,1
2019-03-25,280.84,0.99,1
2019-03-26,287.36,6.41,1
2019-03-31,276.8,-4.26,1
2019-04-01,284.56,3.5,1
2019-04-02,287.3,6.9,1
2019-04-03,279.98,-0.66,1
2019-04-04,292.12,11.72,1
2019-04-05,280.45,-2.71,1
2019-04-07,283.55,0.61,1
2019-04-09,293.95,11.27,1
2019-04-15,287.26,3.17,1
2019-04-19,278.89,-5.79,1
2019-04-20,297.87,13.42,1
2019-04-21,286.54,1.66,1
2019-04-22,291.08,7.4,1
2019-04-23,291.54,8.85,1
2019-04-25,289.29,4.16,1
2019-04-26,269.32,-16.31,1
2019-04-27,282.36,-2.14,1
2019-04-28,280.69,-3.39,1
2019-04-29,285.32,-0.9,1
2019-05-01,287.86,3.47,1
2019-05-04,293.22,9.55,1
2019-05-06,286.44,2.92,1
2019-05-07,283.19,-1.53,1
2019-05-08,295.58,10.5,1
2019-05-09,294.85,9.64,1
2019-05-11,284.36,-0.56,1
2019-05-13,288.36,4.58,1
2019-05-14,284.54,-0.97,1
2019-05-18,277.7,-10.0,1
2019-05-19,294.35,10.98,1
2019-05-20,280.89,-3.08,1
2019-05-21,277.13,-7.44,1
2019-05-22,299.68,13.82,1
2019-05-25,289.11,2.97,1
2019-05-27,290.34,4.06,1
2019-05-28,282.49,-2.19,1
2019-05-29,291.28,6.0,1
2019-05-30,293.47,7.07,1
2019-05-31,302.39,16.13,1
2019-06-01,293.43,7.17,1
2019-06-02,292.48,5.92,1
2019-06-07,291.57,3.53,1
2019-06-09,295.18,5.42,1
2019-06-10,297.59,8.99,1
2019-06-14,292.18,6.81,1
2019-06-16,288.43,3.14,1
2019-06-17,290.1,5.52,1
2019-06-19,289.01,4.78,1
2019-06-20,271.2,-11.22,1
2019-06-23,262.56,-23.16,1
2019-06-25,292.29,6.27,1
2019-06-26,280.84,-2.41,1
2019-06-27,297.7,14.22,1
2019-06-28,294.41,10.64,1
2019-06-29,288.71,2.97,1
2019-06-30,263.9,-22.76,1
2019-07-01,279.74,-4.02,1
2019-07-02,302.26,15.65,1
2019-07-03,300.83,15.45,1
2019-07-04,300.76,16.6,1
2019-07-05,302.55,20.85,1
2019-07-06,292.08,11.17,1
2019-07-07,305.83,21.61,1
2019-07-08,298.13,14.97,1
2019-07-09,304.99,21.82,1
2019-07-10,296.77,13.38,1
2019-07-11,304.82,21.75,1
2019-07-12,303.31,23.49,1
2019-07-13,305.63,22.37,1
2019-07-14,305.46,23.52,1
2019-07-15,307.71,23.91,1
2019-07-16,305.51,21.02,1
2019-07-17,298.8,15.47,1
2019-07-18,306.83,25.84,1
2019-07-20,306.7,20.6,1
2019-07-21,289.35,9.24,1
2019-07-22,306.72,24.25,1
2019-07-23,307.78,24.44,1
2019-07-24,290.28,10.33,1
2019-07-25,300.21,17.29,1
2019-07-30,303.16,21.83,1
2019-07-31,286.36,4.25,1
2019-08-01,306.93,24.82,1
2019-08-02,295.36,12.64,1
2019-08-04,294.12,10.26,1
2019-08-05,296.5,13.81,1
2019-08-06,304.97,22.87,1
2019-08-07,304.67,19.74,1
2019-08-08,307.18,23.15,1
2019-08-09,298.03,15.22,1
2019-08-12,299.76,14.88,1
2019-08-13,293.0,9.62,1
2019-08-18,289.89,6.04,1
2019-08-21,298.68,12.41,1
2019-08-22,300.69,16.47,1
2019-08-23,292.79,8.95,1
2019-08-24,283.16,1.94,1
2019-08-25,291.35,8.76,1
2019-08-27,289.75,6.72,1
2019-08-29,292.21,10.1,1
2019-09-01,290.32,5.96,1
2019-09-03,288.31,7.42,1
