date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2017-10-11,282.52,-3.12,1
2017-10-13,290.3,5.99,1
2017-10-14,283.39,-2.59,1
2017-10-15,291.66,5.08,1
2017-10-16,282.82,-2.82,1
2017-10-17,277.99,-7.1,1
2017-10-18,286.17,1.43,1
2017-10-19,292.01,7.77,1
2017-10-20,288.98,5.15,1
2017-10-21,286.05,2.69,1
2017-10-22,291.17,7.96,1
2017-10-23,282.97,0.48,1
2017-10-24,286.84,3.91,1
2017-10-25,281.96,0.02,1
2017-10-26,287.02,4.38,1
2017-10-27,283.28,0.9,1
2017-10-30,272.14,-9.05,1
2017-10-31,274.52,-7.29,1
2017-11-01,274.46,-7.35,1
2017-11-02,279.51,-2.32,1
2017-11-03,276.8,-4.43,1
2017-11-04,277.46,-2.13,1
2017-11-05,278.09,-1.39,1
2017-11-06,279.38,-0.93,1
2017-11-07,280.15,-0.07,1
2017-11-08,275.18,-4.83,1
2017-11-09,275.67,-4.84,1
2017-11-10,277.73,-3.08,1
2017-11-11,282.61,2.24,1
2017-11-12,280.38,-0.69,1
2017-11-14,283.05,2.24,1
2017-11-15,274.03,-5.53,1
2017-11-16,280.28,0.49,1
2017-11-17,278.33,-0.85,1
2017-11-18,281.89,2.71,1
2017-11-19,279.97,1.08,1
2017-11-20,281.4,1.64,1
2017-11-21,280.71,1.96,1
2017-11-22,278.92,-0.6,1
2017-11-23,279.81,1.4,1
2017-11-24,277.92,-0.52,1
2017-11-25,281.81,3.12,1
2017-11-26,277.15,-1.05,1
2017-11-27,277.55,-1.63,1
2017-11-28,277.4,0.17,1
2017-11-30,278.75,2.86,1
2017-12-01,277.56,-0.27,1
2017-12-02,281.35,5.2,1
2017-12-03,276.06,-0.16,1
2017-12-04,283.41,6.53,1
2017-12-07,282.3,6.97,1
2017-12-08,281.05,3.43,1
2017-12-09,281.71,4.36,1
2017-12-10,280.02,3.92,1
2017-12-11,281.94,5.19,1
2017-12-12,277.72,2.03,1
2017-12-13,280.35,5.53,1
2017-12-14,277.35,2.69,1
2017-12-15,281.18,6.28,1
2017-12-16,271.03,-2.52,1
2017-12-17,277.56,4.32,1
2017-12-18,280.89,7.29,1
2017-12-19,277.97,3.38,1
2017-12-21,279.39,4.77,1
2017-12-22,280.97,7.59,1
2017-12-23,279.8,5.22,1
2017-12-24,273.17,0.75,1
2017-12-25,276.93,5.64,1
2017-12-26,275.02,1.87,1
2017-12-27,282.19,11.56,1
2017-12-28,279.47,8.05,1
2017-12-29,281.89,9.45,1
2017-12-30,274.38,2.05,1
2017-12-31,278.57,8.04,1
2018-01-02,269.85,-0.48,1
2018-01-03,271.93,3.54,1
2018-01-04,273.86,2.31,1
2018-01-05,276.18,9.24,1
2018-01-06,272.9,1.39,1
2018-01-07,276.37,3.72,1
2018-01-08,277.76,6.69,1
2018-01-09,278.73,7.35,1
2018-01-10,284.06,14.17,1
2018-01-11,284.14,10.93,1
2018-01-12,285.32,12.27,1
2018-01-13,281.33,8.34,1
2018-01-14,282.07,9.3,1
2018-01-15,278.9,7.58,1
2018-01-16,281.96,9.03,1
2018-01-17,281.1,10.23,1
2018-01-18,279.88,7.15,1
2018-01-19,284.43,13.4,1
2018-01-20,279.62,7.4,1
2018-01-21,285.09,12.99,1
2018-01-22,283.08,10.58,1
2018-01-23,285.19,11.55,1
2018-01-26,276.0,4.92,1
2018-01-28,275.18,2.74,1
2018-01-29,275.33,3.83,1
2018-01-30,280.6,9.1,1
2018-01-31,281.31,9.14,1
2018-02-01,282.96,10.79,1
2018-02-02,279.42,7.76,1
2018-02-03,278.15,3.98,1
2018-02-04,279.53,4.97,1
2018-02-05,278.58,5.36,1
2018-02-08,280.61,9.18,1
2018-02-09,276.97,5.86,1
2018-02-10,277.03,4.86,1
2018-02-11,279.81,5.56,1
2018-02-14,273.08,-0.82,1
2018-02-15,282.19,7.29,1
2018-02-16,272.61,-1.2,1
2018-02-17,281.45,6.01,1
2018-02-18,277.74,1.69,1
2018-02-19,277.49,1.27,1
2018-02-20,284.63,10.06,1
2018-02-21,279.23,4.32,1
2018-02-22,281.68,6.45,1
2018-02-23,275.27,0.16,1
2018-02-24,283.14,6.76,1
2018-02-25,280.09,5.72,1
2018-02-26,272.34,-4.01,1
2018-02-27,280.25,5.65,1
2018-02-28,280.42,3.56,1
2018-03-01,284.81,7.05,1
2018-03-02,278.02,0.53,1
2018-03-03,277.87,-1.2,1
2018-03-05,276.52,0.54,1
2018-03-06,270.32,-4.73,1
2018-03-07,274.83,-3.71,1
2018-03-08,281.27,4.09,1
2018-03-09,278.13,1.09,1
2018-03-10,279.99,1.77,1
2018-03-11,273.69,-4.09,1
2018-03-13,277.22,-0.74,1
2018-03-14,281.64,3.64,1
2018-03-15,278.73,1.28,1
2018-03-16,269.78,-7.68,1
2018-03-17,277.52,-0.23,1
2018-03-18,276.82,-1.35,1
2018-03-19,284.8,5.67,1
2018-03-20,283.36,5.42,1
2018-03-21,284.45,4.55,1
2018-03-22,275.14,-3.26,1
2018-03-23,279.04,0.48,1
2018-03-24,284.31,2.93,1
2018-03-25,283.29,3.44,1
2018-03-26,283.9,2.95,1
2018-03-27,285.06,3.58,1
2018-03-28,288.94,7.26,1
2018-03-29,274.44,-7.19,1
2018-03-30,272.36,-9.63,1
2018-03-31,272.62,-8.44,1
2018-04-01,271.1,-9.96,1
2018-04-02,283.08,2.68,1
2018-04-09,276.74,-5.94,1
2018-04-11,275.23,-7.11,1
2018-04-13,276.08,-7.72,1
2018-04-14,280.47,-3.53,1
2018-04-15,281.24,-2.85,1
2018-04-16,281.47,-0.63,1
2018-04-18,276.04,-8.11,1
2018-04-19,278.35,-6.33,1
2018-04-20,287.01,2.56,1
2018-04-21,278.26,-6.62,1
2018-04-23,289.2,6.51,1
2018-04-24,282.87,-1.11,1
2018-04-25,281.73,-3.4,1
2018-04-27,276.88,-7.62,1
2018-05-01,272.05,-12.34,1
2018-05-02,281.35,-4.22,1
2018-05-05,276.48,-6.31,1
2018-05-06,279.83,-3.69,1
2018-05-07,283.2,-1.52,1
2018-05-09,276.83,-8.38,1
2018-05-11,289.91,4.99,1
2018-05-12,290.88,7.28,1
2018-05-13,275.0,-8.78,1
2018-05-16,274.72,-10.94,1
2018-05-20,281.29,-2.68,1
2018-05-21,281.66,-2.91,1
2018-05-22,290.5,4.64,1
2018-05-23,287.31,-0.49,1
2018-05-25,291.01,4.87,1
2018-05-26,282.23,-1.6,1
2018-05-27,296.45,10.17,1
2018-05-28,284.65,-0.03,1
2018-05-31,279.71,-6.55,1
2018-06-03,274.84,-11.32,1
2018-06-06,276.58,-9.76,1
2018-06-10,277.98,-10.62,1
2018-06-12,294.57,7.75,1
2018-06-16,272.51,-12.78,1
2018-06-18,277.46,-6.61,1
2018-06-19,281.76,-2.47,1
2018-06-20,288.83,6.41,1
2018-06-21,293.32,10.01,1
2018-06-22,276.19,-7.1,1
2018-06-24,280.18,-5.86,1
2018-06-27,278.18,-5.3,1
2018-06-28,290.49,6.72,1
2018-07-04,278.55,-5.61,1
2018-07-05,275.61,-6.09,1
2018-07-06,286.88,5.97,1
2018-07-07,286.96,2.74,1
2018-07-17,282.22,-1.11,1
2018-07-18,274.68,-6.31,1
2018-07-19,284.28,3.51,1
2018-07-23,280.52,-2.82,1
2018-07-31,266.46,-15.65,1
2018-08-08,285.04,1.01,1
2018-08-15,275.58,-6.91,1
2018-08-16,278.44,-4.49,1
2018-08-21,276.92,-9.35,1
2018-08-27,276.06,-6.97,1
2018-08-31,274.09,-10.27,1
2018-09-01,276.11,-8.25,1
2018-09-04,279.49,-3.62,1
2018-09-05,277.52,-4.87,1
2018-09-08,275.35,-8.24,1
2018-09-09,280.76,-4.07,1
2018-09-11,273.76,-11.19,1
2018-09-12,281.36,-1.16,1
2018-09-15,279.86,-2.03,1
2018-09-17,281.07,-2.88,1
2018-09-18,288.01,4.38,1
2018-09-19,287.03,1.12,1
2018-09-23,289.15,5.28,1
2018-09-24,288.06,1.09,1
2018-09-25,293.49,7.13,1
2018-09-26,279.82,-4.42,1
2018-09-27,286.26,0.18,1
2018-09-28,284.02,-0.6,1
2018-09-30,289.42,4.33,1
2018-10-01,287.14,3.26,1
2018-10-02,292.91,8.59,1
2018-10-03,282.12,-1.03,1
2018-10-05,281.46,-2.88,1
2018-10-06,279.0,-6.07,1
2018-10-07,281.95,-3.35,1
2018-10-08,279.54,-3.91,1
2018-10-09,285.93,1.81,1
2018-10-10,275.2,-8.92,1
2018-10-11,282.7,-2.94,1
2018-10-12,282.79,-2.37,1
2018-10-13,288.1,3.79,1
2018-10-14,288.07,2.09,1
2018-10-16,290.05,4.41,1
2018-10-17,285.51,0.42,1
2018-10-18,289.69,4.95,1
2018-10-19,285.56,1.32,1
2018-10-20,288.62,4.79,1
2018-10-21,286.82,3.46,1
2018-10-22,287.65,4.44,1
2018-10-23,285.26,2.77,1
2018-10-24,279.47,-3.46,1
2018-10-25,279.81,-2.13,1
2018-10-26,276.28,-6.36,1
2018-10-27,281.7,-0.68,1
2018-10-28,280.07,-1.92,1
2018-10-29,284.18,2.66,1
2018-10-30,283.2,2.01,1
2018-11-01,283.8,1.99,1
2018-11-02,281.18,-0.65,1
2018-11-03,285.44,4.21,1
2018-11-04,281.63,2.04,1
2018-11-05,283.67,4.19,1
2018-11-06,281.15,0.84,1
2018-11-07,286.38,6.16,1
2018-11-08,284.49,4.48,1
2018-11-09,280.57,0.06,1
2018-11-10,278.38,-2.43,1
2018-11-11,278.35,-2.02,1
2018-11-12,285.26,4.19,1
2018-11-13,276.1,-5.37,1
2018-11-14,281.05,0.24,1
2018-11-15,281.1,1.54,1
2018-11-17,282.46,3.28,1
2018-11-18,280.17,0.99,1
2018-11-19,283.48,4.59,1
2018-11-20,280.52,0.76,1
2018-11-21,286.02,7.27,1
2018-11-22,284.6,5.08,1
2018-11-23,285.96,7.55,1
2018-11-24,283.93,5.49,1
2018-11-25,283.23,4.54,1
2018-11-26,284.98,6.78,1
2018-11-27,283.73,4.55,1
2018-11-28,281.34,4.11,1
2018-11-29,283.82,4.81,1
2018-11-30,284.48,8.59,1
2018-12-01,281.4,3.57,1
2018-12-03,281.37,5.15,1
2018-12-04,280.03,3.15,1
2018-12-06,277.75,1.06,1
2018-12-07,277.71,2.38,1
2018-12-08,278.4,0.78,1
2018-12-09,279.66,2.31,1
2018-12-10,276.13,0.03,1
2018-12-11,270.55,-6.2,1
2018-12-12,272.82,-2.87,1
2018-12-13,270.87,-3.95,1
2018-12-14,267.38,-7.28,1
2018-12-15,270.18,-4.72,1
2018-12-16,277.86,4.31,1
2018-12-17,275.72,2.48,1
2018-12-19,279.7,5.11,1
2018-12-20,278.4,4.17,1
2018-12-21,279.07,4.45,1
2018-12-22,278.43,5.05,1
2018-12-23,281.93,7.35,1
2018-12-24,277.4,4.98,1
2018-12-25,280.87,9.58,1
2018-12-26,278.42,5.27,1
2018-12-27,269.57,-1.06,1
2018-12-28,267.22,-4.2,1
2018-12-29,272.16,-0.28,1
2018-12-30,277.64,5.31,1
2018-12-31,275.04,4.51,1
2019-01-01,279.91,8.85,1
2019-01-02,274.33,4.0,1
2019-01-03,274.5,6.11,1
2019-01-04,275.72,4.17,1
2019-01-06,272.85,1.34,1
2019-01-08,265.27,-5.8,1
2019-01-09,265.01,-6.37,1
2019-01-10,268.11,-1.78,1
2019-01-11,266.27,-6.94,1
2019-01-12,270.24,-2.81,1
2019-01-13,274.18,1.19,1
2019-01-14,270.26,-2.51,1
2019-01-15,275.61,4.29,1
2019-01-16,274.81,1.88,1
2019-01-18,273.17,0.44,1
2019-01-19,275.89,4.86,1
2019-01-20,277.12,4.9,1
2019-01-21,274.92,2.82,1
2019-01-24,264.31,-5.86,1
2019-01-27,262.09,-7.67,1
2019-01-29,258.28,-13.22,1
2019-01-30,266.38,-5.12,1
2019-02-02,268.7,-2.96,1
2019-02-03,266.36,-7.81,1
2019-02-04,274.62,0.06,1
2019-02-05,270.31,-2.91,1
2019-02-10,263.36,-8.81,1
2019-02-11,268.68,-5.57,1
2019-02-12,266.38,-7.94,1
2019-02-13,271.54,-3.3,1
2019-02-16,267.44,-6.37,1
2019-02-17,263.9,-11.54,1
2019-02-18,272.07,-3.98,1
2019-02-21,272.11,-2.8,1
2019-02-22,272.42,-2.81,1
2019-02-23,271.12,-3.99,1
2019-02-25,265.28,-9.09,1
2019-02-26,263.5,-12.85,1
2019-02-28,260.34,-16.52,1
2019-03-01,264.57,-13.19,1
2019-03-04,267.85,-8.26,1
2019-03-05,267.71,-8.27,1
2019-03-06,272.62,-2.43,1
2019-03-07,267.35,-11.19,1
2019-03-09,269.62,-7.42,1
2019-03-10,270.65,-7.57,1
2019-03-11,272.54,-5.24,1
2019-03-12,271.77,-5.44,1
2019-03-13,276.99,-0.97,1
2019-03-15,278.06,0.61,1
2019-03-16,271.46,-6.0,1
2019-03-17,273.54,-4.21,1
2019-03-19,272.6,-6.53,1
2019-03-20,273.43,-4.51,1
2019-03-21,269.49,-10.41,1
2019-03-22,276.59,-1.81,1
2019-03-23,273.74,-4.82,1
2019-03-25,278.24,-1.61,1
2019-03-27,271.29,-10.19,1
2019-03-28,277.06,-4.62,1
2019-03-29,279.43,-2.2,1
2019-03-31,275.91,-5.15,1
2019-04-01,274.25,-6.81,1
2019-04-02,275.53,-4.87,1
2019-04-03,278.75,-1.89,1
2019-04-04,275.28,-5.12,1
2019-04-05,278.1,-5.06,1
2019-04-07,266.12,-16.82,1
2019-04-08,275.66,-6.24,1
2019-04-10,277.59,-5.16,1
2019-04-11,277.12,-5.22,1
2019-04-15,276.63,-7.46,1
2019-04-16,282.0,-0.1,1
2019-04-17,275.64,-9.27,1
2019-04-19,278.46,-6.22,1
2019-04-24,277.68,-6.3,1
2019-04-26,274.2,-11.43,1
2019-04-27,275.9,-8.6,1
2019-04-28,287.4,3.32,1
2019-04-29,283.43,-2.79,1
2019-04-30,288.52,3.23,1
2019-05-01,285.56,1.17,1
2019-05-05,289.82,7.03,1
2019-05-06,278.51,-5.01,1
2019-05-07,291.32,6.6,1
2019-05-08,279.96,-5.12,1
2019-05-09,291.66,6.45,1
