date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2016-04-26,285.38,-0.25,1
2016-04-27,281.35,-3.15,1
2016-04-28,288.22,4.14,1
2016-04-29,281.97,-4.25,1
2016-04-30,289.45,4.16,1
2016-05-01,281.14,-3.25,1
2016-05-02,285.71,0.14,1
2016-05-03,288.44,4.24,1
2016-05-05,277.2,-5.59,1
2016-05-06,273.75,-9.77,1
2016-05-08,277.46,-7.62,1
2016-05-09,275.92,-9.29,1
2016-05-10,281.16,-3.52,1
2016-05-12,265.57,-18.03,1
2016-05-13,269.12,-14.66,1
2016-05-14,289.11,3.6,1
2016-05-15,275.04,-8.67,1
2016-05-16,287.42,1.76,1
2016-05-17,278.38,-7.34,1
2016-05-18,283.95,-3.75,1
2016-05-19,288.47,5.1,1
2016-05-20,274.86,-9.11,1
2016-05-21,267.62,-16.95,1
2016-05-22,284.75,-1.11,1
2016-05-23,291.82,4.02,1
2016-05-24,279.62,-4.45,1
2016-05-25,279.1,-7.04,1
2016-05-26,281.82,-2.01,1
2016-05-27,275.29,-10.99,1
2016-05-30,285.83,-0.57,1
2016-06-01,293.31,7.05,1
2016-06-02,287.05,0.49,1
2016-06-03,292.97,6.81,1
2016-06-04,292.08,2.59,1
2016-06-06,284.89,-1.45,1
2016-06-09,284.98,-4.78,1
2016-06-11,271.97,-14.35,1
2016-06-13,278.42,-8.11,1
2016-06-14,262.14,-23.23,1
2016-06-15,275.81,-9.23,1
2016-06-16,268.72,-16.57,1
2016-06-17,278.9,-5.68,1
2016-06-18,271.03,-13.04,1
2016-06-19,267.69,-16.54,1
2016-06-20,270.65,-11.77,1
2016-06-22,271.79,-11.5,1
2016-06-23,279.98,-5.74,1
2016-06-25,268.29,-17.73,1
2016-06-26,273.33,-9.92,1
2016-06-27,268.46,-15.02,1
2016-06-29,272.89,-12.85,1
2016-06-30,274.51,-12.15,1
2016-07-01,267.74,-16.02,1
2016-07-02,264.16,-22.45,1
2016-07-03,275.66,-9.72,1
2016-07-04,267.79,-16.37,1
2016-07-05,262.3,-19.4,1
2016-07-06,273.83,-7.08,1
2016-07-08,279.17,-3.99,1
2016-07-09,272.88,-10.29,1
2016-07-10,265.22,-18.17,1
2016-07-12,275.5,-4.32,1
2016-07-15,290.9,7.1,1
2016-07-16,269.27,-15.22,1
2016-07-17,265.35,-17.98,1
2016-07-19,269.69,-11.08,1
2016-07-20,264.16,-21.94,1
2016-07-23,265.01,-18.33,1
2016-07-24,267.48,-12.47,1
2016-07-25,257.56,-25.36,1
2016-07-26,271.86,-10.13,1
2016-07-27,268.62,-10.27,1
2016-07-29,264.27,-14.47,1
2016-08-01,269.84,-12.27,1
2016-08-03,262.04,-18.4,1
2016-08-04,293.57,9.71,1
2016-08-05,280.67,-2.02,1
2016-08-06,268.88,-13.22,1
2016-08-07,279.97,-4.96,1
2016-08-08,276.41,-7.62,1
2016-08-09,282.84,0.03,1
2016-08-12,273.33,-11.55,1
2016-08-13,274.38,-9.0,1
2016-08-14,264.32,-15.67,1
2016-08-16,279.87,-3.06,1
2016-08-17,267.34,-16.14,1
2016-08-18,269.06,-14.79,1
2016-08-19,274.37,-8.18,1
2016-08-20,294.67,9.91,1
2016-08-21,287.29,1.02,1
2016-08-22,270.52,-13.7,1
2016-08-23,287.58,3.74,1
2016-08-25,282.86,0.27,1
2016-08-27,281.52,-1.51,1
2016-08-28,282.5,0.01,1
2016-08-29,276.76,-5.35,1
2016-08-30,273.6,-11.19,1
2016-09-01,272.86,-11.5,1
2016-09-02,273.81,-8.12,1
2016-09-03,264.37,-16.52,1
2016-09-05,276.99,-5.4,1
2016-09-06,269.36,-14.47,1
2016-09-08,265.61,-17.98,1
2016-09-09,270.88,-13.95,1
2016-09-10,266.87,-15.11,1
2016-09-12,265.11,-17.41,1
2016-09-13,266.52,-15.82,1
2016-09-14,272.9,-10.3,1
2016-09-15,268.41,-13.48,1
2016-09-16,266.08,-17.49,1
2016-09-17,268.43,-15.52,1
2016-09-18,274.33,-9.3,1
2016-09-19,288.92,3.01,1
2016-09-20,274.44,-10.7,1
2016-09-22,270.83,-11.48,1
2016-09-26,268.42,-15.82,1
2016-09-27,279.29,-6.79,1
2016-09-28,261.04,-23.58,1
2016-09-29,260.66,-24.53,1
2016-09-30,274.62,-10.47,1
2016-10-01,274.28,-9.6,1
2016-10-03,263.63,-19.52,1
2016-10-04,271.6,-11.94,1
2016-10-05,263.97,-20.37,1
2016-10-06,264.82,-20.25,1
2016-10-07,272.04,-13.26,1
2016-10-08,256.36,-27.09,1
2016-10-09,259.46,-24.66,1
2016-10-10,281.81,-2.31,1
2016-10-11,275.98,-9.66,1
2016-10-12,285.4,0.24,1
2016-10-13,280.76,-3.55,1
2016-10-14,287.91,1.93,1
2016-10-15,282.81,-3.77,1
2016-10-16,287.45,1.81,1
2016-10-17,284.22,-0.87,1
2016-10-18,277.52,-7.22,1
2016-10-19,284.59,0.35,1
2016-10-20,280.12,-3.71,1
2016-10-21,287.26,3.9,1
2016-10-22,281.77,-1.44,1
2016-10-23,287.05,4.56,1
2016-10-24,284.62,1.69,1
2016-10-25,286.05,4.11,1
2016-10-26,283.88,1.24,1
2016-10-27,278.23,-4.15,1
2016-10-28,284.68,2.69,1
2016-10-29,279.28,-2.24,1
2016-10-30,284.49,3.3,1
2016-10-31,279.91,-1.9,1
2016-11-01,284.86,3.05,1
2016-11-02,280.71,-1.12,1
2016-11-03,275.96,-5.27,1
2016-11-04,282.32,2.73,1
2016-11-05,274.79,-4.69,1
2016-11-06,283.43,3.12,1
2016-11-07,277.64,-2.58,1
2016-11-08,282.51,2.5,1
2016-11-09,283.14,2.63,1
2016-11-10,287.96,7.15,1
2016-11-11,284.05,3.68,1
2016-11-12,277.71,-3.36,1
2016-11-13,282.85,1.38,1
2016-11-14,276.86,-3.95,1
2016-11-15,281.8,2.24,1
2016-11-16,276.49,-3.3,1
2016-11-17,281.85,2.67,1
2016-11-18,279.96,0.78,1
2016-11-19,275.76,-3.13,1
2016-11-20,282.19,2.43,1
2016-11-21,277.7,-1.05,1
2016-11-22,284.15,4.63,1
2016-11-23,277.91,-0.5,1
2016-11-24,282.16,3.72,1
2016-11-25,279.3,0.61,1
2016-11-26,282.01,3.81,1
2016-11-27,282.36,3.18,1
2016-11-28,277.21,-0.02,1
2016-11-29,282.33,3.32,1
2016-11-30,276.74,0.85,1
2016-12-01,280.08,2.25,1
2016-12-02,276.15,-0.0,1
2016-12-03,277.16,0.94,1
2016-12-04,278.67,1.79,1
2016-12-05,275.25,-0.95,1
2016-12-06,280.15,3.46,1
2016-12-07,276.33,1.0,1
2016-12-08,282.53,4.91,1
2016-12-09,276.78,-0.57,1
2016-12-10,282.97,6.87,1
2016-12-11,278.71,1.96,1
2016-12-12,281.79,6.1,1
2016-12-13,279.97,5.15,1
2016-12-14,279.94,5.28,1
2016-12-15,279.84,4.94,1
2016-12-16,276.14,2.59,1
2016-12-17,271.88,-1.36,1
2016-12-18,277.01,3.41,1
2016-12-19,281.23,6.64,1
2016-12-20,281.34,7.11,1
2016-12-21,277.59,2.97,1
2016-12-22,282.49,9.11,1
2016-12-23,275.52,0.94,1
2016-12-24,279.92,7.5,1
2016-12-25,272.91,1.62,1
2016-12-26,273.53,0.38,1
2016-12-27,273.06,2.43,1
2016-12-28,278.12,6.7,1
2016-12-29,277.35,4.91,1
2016-12-30,270.39,-1.94,1
2016-12-31,273.86,3.33,1
2017-01-01,259.04,-12.02,1
2017-01-02,261.93,-8.4,1
2017-01-03,262.98,-5.41,1
2017-01-04,262.41,-9.14,1
2017-01-05,266.04,-0.9,1
2017-01-06,264.49,-7.02,1
2017-01-07,268.71,-3.94,1
2017-01-08,264.49,-6.58,1
2017-01-09,270.71,-0.67,1
2017-01-10,265.95,-3.94,1
2017-01-11,267.89,-5.32,1
2017-01-12,266.17,-6.88,1
2017-01-13,268.59,-4.4,1
2017-01-14,269.8,-2.97,1
2017-01-15,267.63,-3.69,1
2017-01-16,272.46,-0.47,1
2017-01-17,268.2,-2.67,1
2017-01-18,273.16,0.43,1
2017-01-19,269.65,-1.38,1
2017-01-20,275.12,2.9,1
2017-01-21,275.16,3.06,1
2017-01-22,265.39,-7.11,1
2017-01-23,276.95,3.31,1
2017-01-24,271.66,1.49,1
2017-01-25,279.84,7.76,1
2017-01-26,272.86,1.78,1
2017-01-28,258.06,-14.38,1
2017-01-29,267.63,-3.87,1
2017-01-30,269.42,-2.08,1
2017-01-31,265.72,-6.45,1
2017-02-01,266.92,-5.25,1
2017-02-02,267.12,-4.54,1
2017-02-03,274.77,0.6,1
2017-02-04,270.46,-4.1,1
2017-02-05,273.76,0.54,1
2017-02-06,272.45,-0.59,1
2017-02-07,270.37,-1.35,1
2017-02-08,276.2,4.77,1
2017-02-10,275.14,2.97,1
2017-02-11,269.33,-4.92,1
2017-02-13,272.43,-2.41,1
2017-02-14,273.81,-0.09,1
2017-02-15,277.56,2.66,1
2017-02-16,273.58,-0.23,1
2017-02-17,282.62,7.18,1
2017-02-18,278.2,2.15,1
2017-02-19,285.04,8.82,1
2017-02-20,275.31,0.74,1
2017-02-21,277.24,2.33,1
2017-02-23,271.86,-3.25,1
2017-02-24,280.62,4.24,1
2017-02-25,274.12,-0.25,1
2017-02-26,281.81,5.46,1
2017-02-27,275.89,1.29,1
2017-02-28,284.41,7.55,1
2017-03-01,278.49,0.73,1
2017-03-02,277.83,0.34,1
2017-03-04,264.1,-12.01,1
2017-03-05,279.22,3.24,1
2017-03-06,272.57,-2.48,1
2017-03-08,275.05,-2.13,1
2017-03-12,262.71,-14.5,1
2017-03-14,268.48,-9.52,1
2017-03-15,269.03,-8.42,1
2017-03-16,272.45,-5.01,1
2017-03-18,266.66,-11.51,1
2017-03-20,264.61,-13.33,1
2017-03-21,273.76,-6.14,1
2017-03-22,273.91,-4.49,1
2017-03-23,278.6,0.04,1
2017-03-24,275.66,-5.72,1
2017-03-25,274.17,-5.68,1
2017-03-26,276.28,-4.67,1
2017-03-27,277.03,-4.45,1
2017-03-28,281.5,-0.18,1
2017-03-29,278.49,-3.14,1
2017-03-30,284.21,2.22,1
2017-03-31,280.39,-0.67,1
2017-04-01,285.59,4.53,1
2017-04-02,272.71,-7.69,1
2017-04-03,276.98,-3.66,1
2017-04-04,276.1,-4.3,1
2017-04-05,274.75,-8.41,1
2017-04-06,279.98,-2.15,1
2017-04-07,277.75,-5.19,1
2017-04-08,281.18,-0.72,1
2017-04-09,278.52,-4.16,1
2017-04-10,282.92,0.17,1
2017-04-11,281.3,-1.04,1
2017-04-12,278.91,-4.87,1
2017-04-13,279.12,-4.68,1
2017-04-14,276.0,-8.0,1
2017-04-16,270.42,-11.68,1
2017-04-17,277.77,-7.14,1
2017-04-18,280.58,-3.57,1
2017-04-19,274.38,-10.3,1
2017-04-21,277.04,-7.84,1
2017-04-22,277.91,-5.77,1
2017-04-23,270.34,-12.35,1
2017-04-25,281.38,-3.75,1
2017-04-26,287.2,1.57,1
2017-04-27,282.99,-1.51,1
2017-04-28,268.06,-16.02,1
2017-04-29,277.83,-8.39,1
2017-04-30,277.47,-7.82,1
2017-05-02,273.54,-12.03,1
2017-05-03,284.62,0.42,1
2017-05-04,273.79,-9.88,1
2017-05-05,277.16,-5.63,1
2017-05-07,276.82,-7.9,1
2017-05-08,285.2,0.12,1
2017-05-10,268.72,-15.96,1
2017-05-11,279.89,-5.03,1
2017-05-12,284.96,1.36,1
2017-05-14,273.28,-12.23,1
2017-05-15,277.76,-5.95,1
2017-05-16,277.47,-8.19,1
2017-05-17,287.66,1.94,1
2017-05-18,282.2,-5.5,1
2017-05-19,290.5,7.13,1
2017-05-20,281.34,-2.63,1
2017-05-21,286.27,1.7,1
2017-05-22,285.04,-0.82,1
2017-05-23,282.62,-5.18,1
2017-05-24,291.29,7.22,1
2017-05-25,279.45,-6.69,1
2017-05-28,275.23,-9.45,1
2017-05-29,286.56,1.28,1
2017-05-31,281.81,-4.45,1
2017-06-01,282.5,-3.76,1
2017-06-02,292.43,5.87,1
2017-06-03,282.66,-3.5,1
2017-06-04,295.55,6.06,1
2017-06-09,289.07,-0.69,1
2017-06-11,292.82,6.5,1
2017-06-12,277.87,-8.95,1
2017-06-13,287.44,0.91,1
2017-06-14,280.56,-4.81,1
2017-06-15,277.42,-7.62,1
2017-06-17,273.98,-10.6,1
2017-06-18,292.44,8.37,1
2017-06-19,281.83,-2.4,1
2017-06-22,281.4,-1.89,1
2017-06-23,288.98,3.26,1
2017-06-24,277.54,-8.5,1
2017-06-25,280.92,-5.1,1
2017-06-26,277.39,-5.86,1
2017-06-28,270.61,-13.16,1
2017-06-29,287.21,1.47,1
2017-06-30,285.35,-1.31,1
2017-07-02,275.06,-11.55,1
2017-07-05,262.72,-18.98,1
2017-07-07,284.74,0.52,1
2017-07-08,283.61,0.45,1
2017-07-09,264.04,-19.13,1
2017-07-12,271.03,-8.79,1
2017-07-13,274.62,-8.64,1
2017-07-14,275.51,-6.43,1
2017-07-15,270.99,-12.81,1
2017-07-16,286.85,2.36,1
2017-07-17,279.02,-4.31,1
2017-07-18,281.52,0.53,1
2017-07-20,279.14,-6.96,1
2017-07-22,272.81,-9.66,1
2017-07-23,269.36,-13.98,1
2017-07-26,269.99,-12.0,1
2017-07-27,268.65,-10.24,1
2017-07-28,274.16,-7.38,1
2017-07-29,277.53,-1.21,1
2017-07-30,269.2,-12.13,1
2017-07-31,273.57,-8.54,1
2017-08-01,277.4,-4.71,1
2017-08-02,263.81,-18.91,1
2017-08-03,265.3,-15.14,1
2017-08-04,265.38,-18.48,1
2017-08-05,261.76,-20.93,1
2017-08-07,262.15,-22.78,1
2017-08-08,275.12,-8.91,1
2017-08-09,263.07,-19.74,1
2017-08-10,270.92,-12.04,1
2017-08-11,272.14,-10.71,1
2017-08-14,259.68,-20.31,1
2017-08-15,264.5,-17.99,1
2017-08-16,271.42,-11.51,1
2017-08-17,266.06,-17.42,1
2017-08-18,269.1,-14.75,1
2017-08-20,273.05,-11.71,1
2017-08-23,257.6,-26.24,1
2017-08-24,273.4,-7.82,1
2017-08-25,274.79,-7.8,1
2017-08-26,281.95,-1.14,1
2017-08-28,274.78,-7.71,1
2017-08-29,270.1,-12.01,1
2017-08-30,281.1,-3.69,1
2017-08-31,273.93,-10.43,1
2017-09-01,275.69,-8.67,1
2017-09-02,265.76,-16.17,1
2017-09-03,272.06,-8.83,1
2017-09-04,276.04,-7.07,1
2017-09-05,278.86,-3.53,1
2017-09-06,286.96,3.13,1
2017-09-07,279.96,-3.6,1
2017-09-08,289.5,5.91,1
2017-09-09,289.64,4.81,1
2017-09-10,286.77,4.79,1
2017-09-11,287.81,2.86,1
2017-09-12,272.66,-9.86,1
2017-09-14,283.44,0.24,1
2017-09-15,288.5,6.61,1
2017-09-16,282.73,-0.84,1
2017-09-17,289.63,5.68,1
2017-09-18,266.6,-17.03,1
2017-09-20,271.04,-14.1,1
2017-09-21,266.71,-17.67,1
2017-09-22,276.81,-5.5,1
2017-09-23,280.19,-3.68,1
2017-09-24,286.02,-0.95,1
2017-09-25,287.34,0.98,1
2017-09-26,293.0,8.76,1
2017-09-27,289.78,3.7,1
2017-09-29,277.66,-7.53,1
2017-09-30,274.76,-10.33,1
2017-10-02,272.0,-12.32,1
2017-10-03,287.39,4.24,1
2017-10-04,286.94,3.4,1
2017-10-05,276.23,-8.11,1
2017-10-06,288.64,3.57,1
2017-10-07,275.47,-9.83,1
2017-10-08,289.63,6.18,1
2017-10-09,283.2,-0.92,1
2017-10-10,289.56,5.44,1
2017-10-12,287.47,2.31,1
2017-10-13,285.84,1.53,1
2017-10-15,288.28,1.7,1
2017-10-16,281.13,-4.51,1
2017-10-17,289.79,4.7,1
2017-10-18,285.24,0.5,1
2017-10-19,290.85,6.61,1
2017-10-20,274.18,-9.65,1
2017-10-21,280.71,-2.65,1
2017-10-22,288.63,5.42,1
2017-10-23,280.56,-1.93,1
2017-10-24,285.31,2.38,1
2017-10-25,279.19,-2.75,1
2017-10-26,287.48,4.84,1
2017-10-27,282.57,0.19,1
2017-10-28,277.51,-4.48,1
2017-10-29,276.55,-4.97,1
2017-10-30,272.71,-8.48,1
2017-10-31,279.92,-1.89,1
2017-11-01,275.97,-5.84,1
2017-11-02,283.04,1.21,1
2017-11-03,275.87,-5.36,1
2017-11-04,280.91,1.32,1
2017-11-05,277.82,-1.66,1
2017-11-06,275.93,-4.38,1
2017-11-07,281.88,1.66,1
2017-11-08,275.39,-4.62,1
2017-11-09,280.1,-0.41,1
2017-11-10,275.49,-5.32,1
2017-11-11,283.03,2.66,1
2017-11-12,278.89,-2.18,1
2017-11-13,283.19,1.72,1
2017-11-14,281.07,0.26,1
2017-11-16,277.04,-2.75,1
2017-11-17,275.9,-3.28,1
2017-11-18,282.7,3.52,1
2017-11-19,277.42,-1.47,1
2017-11-20,280.96,1.2,1
2017-11-21,279.02,0.27,1
2017-11-22,275.01,-4.51,1
2017-11-23,279.51,1.1,1
2017-11-24,273.96,-4.48,1
2017-11-25,281.98,3.29,1
2017-11-26,275.21,-2.99,1
2017-11-27,279.76,0.58,1
2017-11-28,276.0,-1.23,1
2017-11-29,278.25,-0.76,1
2017-11-30,276.77,0.88,1
2017-12-01,273.37,-4.46,1
2017-12-02,279.69,3.54,1
2017-12-03,276.61,0.39,1
2017-12-04,282.69,5.81,1
2017-12-05,275.15,-1.05,1
2017-12-07,280.02,4.69,1
2017-12-08,276.13,-1.49,1
2017-12-09,280.43,3.08,1
2017-12-10,274.74,-1.36,1
2017-12-11,281.18,4.43,1
2017-12-12,274.28,-1.41,1
2017-12-13,278.61,3.79,1
2017-12-14,274.81,0.15,1
2017-12-15,277.82,2.92,1
2017-12-16,274.02,0.47,1
2017-12-17,272.57,-0.67,1
2017-12-18,278.56,4.96,1
2017-12-19,278.21,3.62,1
2017-12-21,276.07,1.45,1
2017-12-22,279.98,6.6,1
2017-12-23,277.95,3.37,1
2017-12-25,274.96,3.67,1
2017-12-26,269.5,-3.65,1
2017-12-27,279.19,8.56,1
2017-12-28,272.26,0.84,1
2017-12-29,277.44,5.0,1
2017-12-30,273.94,1.61,1
2017-12-31,274.88,4.35,1
2018-01-02,266.9,-3.43,1
2018-01-03,266.87,-1.52,1
2018-01-04,267.29,-4.26,1
2018-01-06,267.65,-3.86,1
2018-01-07,273.76,1.11,1
2018-01-08,274.85,3.78,1
2018-01-09,273.88,2.5,1
2018-01-10,280.9,11.01,1
2018-01-11,277.67,4.46,1
2018-01-12,282.8,9.75,1
2018-01-13,276.68,3.69,1
2018-01-14,280.42,7.65,1
2018-01-15,275.1,3.78,1
2018-01-16,280.7,7.77,1
2018-01-17,277.82,6.95,1
2018-01-18,273.6,0.87,1
2018-01-19,281.07,10.04,1
2018-01-20,274.39,2.17,1
2018-01-21,282.28,10.18,1
2018-01-22,278.23,5.73,1
2018-01-23,281.54,7.9,1
2018-01-25,266.48,-5.6,1
2018-01-26,269.89,-1.19,1
2018-01-27,268.11,-1.65,1
2018-01-28,276.55,4.11,1
2018-01-29,274.71,3.21,1
2018-01-30,282.29,10.79,1
2018-01-31,280.11,7.94,1
2018-02-01,281.69,9.52,1
2018-02-02,277.9,6.24,1
2018-02-04,279.85,5.29,1
2018-02-05,274.37,1.15,1
2018-02-08,276.59,5.16,1
2018-02-09,271.33,0.22,1
2018-02-10,269.64,-2.53,1
2018-02-11,277.16,2.91,1
2018-02-14,265.39,-8.51,1
2018-02-15,278.07,3.17,1
2018-02-16,275.93,2.12,1
2018-02-17,274.18,-1.26,1
2018-02-18,276.87,0.82,1
2018-02-19,272.2,-4.02,1
2018-02-20,282.84,8.27,1
2018-02-21,275.49,0.58,1
2018-02-22,270.36,-4.87,1
2018-02-23,266.82,-8.29,1
2018-02-24,280.34,3.96,1
2018-02-26,268.59,-7.76,1
2018-02-27,282.48,7.88,1
2018-02-28,276.31,-0.55,1
2018-03-01,284.85,7.09,1
2018-03-02,274.28,-3.21,1
2018-03-03,272.89,-6.18,1
2018-03-04,270.21,-5.9,1
2018-03-06,268.21,-6.84,1
2018-03-07,272.33,-6.21,1
2018-03-08,278.84,1.66,1
2018-03-09,269.41,-7.63,1
2018-03-10,278.46,0.24,1
2018-03-11,274.84,-2.94,1
2018-03-12,279.13,1.92,1
2018-03-13,275.96,-2.0,1
2018-03-14,275.34,-2.66,1
2018-03-16,269.07,-8.39,1
2018-03-17,278.59,0.84,1
2018-03-18,270.74,-7.43,1
2018-03-19,283.22,4.09,1
2018-03-20,279.77,1.83,1
2018-03-21,284.49,4.59,1
2018-03-22,281.32,2.92,1
2018-03-23,272.72,-5.84,1
2018-03-24,281.24,-0.14,1
2018-03-25,277.52,-2.33,1
2018-03-26,283.95,3.0,1
2018-03-27,281.8,0.32,1
2018-03-28,288.32,6.64,1
2018-03-29,271.25,-10.38,1
2018-03-30,264.82,-17.17,1
2018-03-31,270.78,-10.28,1
2018-04-02,278.19,-2.21,1
2018-04-03,273.98,-6.66,1
2018-04-04,267.19,-13.21,1
2018-04-09,267.55,-15.13,1
2018-04-10,268.85,-13.9,1
2018-04-11,283.1,0.76,1
2018-04-13,277.29,-6.51,1
2018-04-14,278.84,-5.16,1
2018-04-15,275.3,-8.79,1
2018-04-16,280.98,-1.12,1
2018-04-18,281.4,-2.75,1
2018-04-19,279.11,-5.57,1
2018-04-20,284.98,0.53,1
2018-04-21,278.54,-6.34,1
2018-04-22,285.22,1.54,1
2018-04-23,283.62,0.93,1
2018-04-24,278.05,-5.93,1
2018-04-25,280.82,-4.31,1
2018-04-27,282.41,-2.09,1
2018-04-28,272.78,-11.3,1
2018-05-02,282.57,-3.0,1
2018-05-03,270.89,-13.31,1
2018-05-04,281.7,-1.97,1
2018-05-05,280.74,-2.05,1
2018-05-06,286.98,3.46,1
2018-05-07,283.58,-1.14,1
2018-05-08,287.89,2.81,1
2018-05-09,277.91,-7.3,1
2018-05-11,286.92,2.0,1
2018-05-12,281.92,-1.68,1
2018-05-13,291.11,7.33,1
2018-05-14,275.42,-10.09,1
2018-05-15,284.01,0.3,1
2018-05-16,288.0,2.34,1
2018-05-18,286.28,-1.42,1
2018-05-19,280.62,-2.75,1
2018-05-20,293.5,9.53,1
2018-05-21,285.06,0.49,1
2018-05-22,291.18,5.32,1
2018-05-23,280.98,-6.82,1
2018-05-25,290.46,4.32,1
2018-05-26,285.41,1.58,1
2018-05-27,292.02,5.74,1
2018-05-28,275.99,-8.69,1
2018-05-29,285.05,-0.23,1
2018-05-30,280.19,-6.21,1
2018-05-31,291.04,4.78,1
2018-06-03,285.21,-0.95,1
2018-06-06,278.3,-8.04,1
2018-06-07,276.76,-11.28,1
2018-06-09,268.25,-21.51,1
2018-06-10,282.41,-6.19,1
2018-06-11,272.62,-13.7,1
2018-06-12,268.62,-18.2,1
2018-06-13,276.53,-10.0,1
2018-06-16,269.34,-15.95,1
2018-06-17,262.26,-22.32,1
2018-06-18,279.94,-4.13,1
2018-06-19,285.46,1.23,1
2018-06-20,278.34,-4.08,1
2018-06-21,285.13,1.82,1
2018-06-22,279.14,-4.15,1
2018-06-24,276.25,-9.79,1
2018-06-25,282.81,-3.21,1
2018-06-26,266.98,-16.27,1
2018-06-27,265.99,-17.49,1
2018-06-28,274.81,-8.96,1
2018-07-01,267.32,-16.44,1
2018-07-02,263.94,-22.67,1
2018-07-03,274.81,-10.57,1
2018-07-04,274.21,-9.95,1
2018-07-05,271.87,-9.83,1
2018-07-06,278.44,-2.47,1
2018-07-07,292.47,8.25,1
2018-07-11,271.17,-11.9,1
2018-07-12,269.43,-10.39,1
2018-07-13,266.7,-16.56,1
2018-07-14,267.91,-14.03,1
2018-07-15,269.52,-14.28,1
2018-07-16,257.17,-27.32,1
2018-07-18,261.82,-19.17,1
2018-07-19,277.12,-3.65,1
2018-07-21,262.3,-17.81,1
2018-07-23,267.5,-15.84,1
2018-07-24,267.27,-12.68,1
2018-07-25,270.66,-12.26,1
2018-07-27,273.85,-5.04,1
2018-07-28,266.99,-14.55,1
2018-07-30,264.93,-16.4,1
2018-08-04,268.51,-15.35,1
2018-08-06,263.67,-18.43,1
2018-08-07,270.82,-14.11,1
2018-08-08,285.05,1.02,1
2018-08-09,271.93,-10.88,1
2018-08-10,277.04,-5.92,1
2018-08-13,268.54,-14.84,1
2018-08-14,268.01,-11.98,1
2018-08-16,272.25,-10.68,1
