date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2016-11-29,284.59,5.58,1
2016-11-30,282.88,6.99,1
2016-12-01,284.41,6.58,1
2016-12-03,285.02,8.8,1
2016-12-05,284.54,8.34,1
2016-12-06,286.12,9.43,1
2016-12-08,286.28,8.66,1
2016-12-12,281.06,5.37,1
2016-12-14,282.22,7.56,1
2016-12-16,281.84,8.29,1
2016-12-17,279.56,6.32,1
2016-12-21,280.85,6.23,1
2016-12-22,281.97,8.59,1
2016-12-24,275.96,3.54,1
2016-12-26,279.54,6.39,1
2016-12-30,280.11,7.78,1
2016-12-31,278.94,8.41,1
2017-01-01,279.13,8.07,1
2017-01-02,280.69,10.36,1
2017-01-04,271.05,-0.5,1
2017-01-06,275.52,4.01,1
2017-01-09,278.09,6.71,1
2017-01-11,277.34,4.13,1
2017-01-13,276.21,3.22,1
2017-01-15,275.19,3.87,1
2017-01-16,273.12,0.19,1
2017-01-18,273.25,0.52,1
2017-01-20,278.66,6.44,1
2017-01-22,275.79,3.29,1
2017-01-23,281.97,8.33,1
2017-01-27,281.43,11.67,1
2017-02-01,284.01,11.84,1
2017-02-03,284.21,10.04,1
2017-02-10,287.54,15.37,1
2017-02-12,290.88,16.56,1
2017-02-14,289.98,16.08,1
2017-02-16,288.25,14.44,1
2017-02-18,288.6,12.55,1
2017-02-19,281.8,5.58,1
2017-02-23,290.95,15.84,1
2017-02-24,291.81,15.43,1
2017-02-25,291.48,17.11,1
2017-02-26,291.42,15.07,1
2017-02-28,289.93,13.07,1
2017-03-02,289.01,11.52,1
2017-03-05,290.79,14.81,1
2017-03-07,298.34,19.8,1
2017-03-08,295.85,18.67,1
2017-03-09,295.51,18.47,1
2017-03-10,291.51,13.29,1
2017-03-13,295.61,17.65,1
2017-03-15,298.33,20.88,1
2017-03-16,293.64,16.18,1
2017-03-17,295.78,18.03,1
2017-03-18,305.56,27.39,1
2017-03-20,304.84,26.9,1
2017-03-21,292.06,12.16,1
2017-03-25,293.75,13.9,1
2017-03-26,302.61,21.66,1
2017-03-27,308.57,27.09,1
2017-03-29,306.48,24.85,1
2017-03-30,306.1,24.11,1
2017-04-01,307.61,26.55,1
2017-04-02,306.48,26.08,1
2017-04-03,301.34,20.7,1
2017-04-09,303.31,20.63,1
2017-04-10,314.38,31.63,1
2017-04-11,304.87,22.53,1
2017-04-12,312.99,29.21,1
2017-04-14,312.33,28.33,1
2017-04-15,312.88,28.79,1
2017-04-16,306.0,23.9,1
2017-04-17,317.24,32.33,1
2017-04-18,296.56,12.41,1
2017-04-25,306.88,21.75,1
2017-04-26,308.87,23.24,1
2017-04-27,315.67,31.17,1
2017-04-28,320.55,36.47,1
2017-05-01,310.61,26.22,1
2017-05-02,317.77,32.2,1
2017-05-03,321.06,36.86,1
2017-05-04,316.09,32.42,1
2017-05-07,311.92,27.2,1
2017-05-08,303.52,18.44,1
2017-05-09,304.7,19.49,1
2017-05-11,302.07,17.15,1
2017-05-12,330.01,46.41,1
2017-05-13,325.44,41.66,1
2017-05-14,328.67,43.16,1
2017-05-15,321.22,37.51,1
2017-05-16,320.11,34.45,1
2017-05-17,323.94,38.22,1
2017-05-18,326.65,38.95,1
2017-05-20,320.24,36.27,1
2017-05-21,310.67,26.1,1
2017-05-22,309.65,23.79,1
2017-05-23,317.88,30.08,1
2017-05-24,313.28,29.21,1
2017-05-25,322.39,36.25,1
2017-05-28,321.27,36.59,1
2017-05-29,319.36,34.08,1
2017-05-30,319.16,32.76,1
2017-06-02,307.87,21.31,1
2017-06-03,320.13,33.97,1
2017-06-04,305.64,16.15,1
2017-06-06,322.41,36.07,1
2017-06-07,309.19,21.15,1
2017-06-08,322.84,33.09,1
2017-06-09,326.42,36.66,1
2017-06-10,328.37,39.77,1
2017-06-12,324.55,37.73,1
2017-06-13,328.96,42.43,1
2017-06-16,316.73,31.44,1
2017-06-18,327.5,43.43,1
2017-06-19,321.71,37.48,1
2017-06-20,310.99,28.57,1
2017-06-23,320.06,34.34,1
2017-06-24,330.28,44.24,1
2017-06-26,330.55,47.3,1
2017-06-27,325.52,42.04,1
2017-06-30,319.71,33.05,1
2017-07-01,330.17,46.41,1
2017-07-07,319.52,35.3,1
2017-07-08,331.46,48.3,1
2017-07-09,327.85,44.68,1
2017-07-10,332.97,49.58,1
2017-07-14,315.8,33.86,1
2017-07-17,316.39,33.06,1
2017-07-18,304.3,23.31,1
2017-07-19,315.42,34.65,1
2017-07-20,305.08,18.98,1
2017-07-22,309.24,26.77,1
2017-07-25,315.99,33.07,1
2017-07-26,322.97,40.98,1
2017-07-27,319.7,40.81,1
2017-07-28,325.11,43.57,1
2017-07-30,316.67,35.34,1
2017-07-31,314.74,32.63,1
2017-08-01,315.66,33.55,1
2017-08-02,321.45,38.73,1
2017-08-05,318.63,35.94,1
2017-08-06,324.77,42.67,1
2017-08-07,327.39,42.46,1
2017-08-08,322.34,38.31,1
2017-08-10,325.01,42.05,1
2017-08-12,326.71,41.83,1
2017-08-13,312.37,28.99,1
2017-08-16,317.53,34.6,1
2017-08-18,313.6,29.75,1
2017-08-19,306.33,23.78,1
2017-08-21,301.15,14.88,1
2017-08-22,298.64,14.42,1
2017-08-26,307.46,24.37,1
2017-08-27,314.41,31.38,1
2017-08-28,315.5,33.01,1
2017-08-29,317.97,35.86,1
2017-08-31,309.04,24.68,1
2017-09-01,299.64,15.28,1
2017-09-04,308.55,25.44,1
2017-09-05,311.78,29.39,1
2017-09-06,313.28,29.45,1
2017-09-07,313.09,29.53,1
2017-09-08,317.16,33.57,1
2017-09-09,313.14,28.31,1
2017-09-11,300.18,15.23,1
2017-09-13,317.71,35.37,1
2017-09-14,314.81,31.61,1
2017-09-16,314.07,30.5,1
2017-09-17,308.18,24.23,1
2017-09-18,311.47,27.84,1
2017-09-20,312.12,26.98,1
2017-09-21,305.39,21.01,1
2017-09-23,314.12,30.25,1
2017-09-24,319.51,32.54,1
2017-09-25,307.69,21.33,1
2017-09-26,302.23,17.99,1
2017-09-27,299.79,13.71,1
2017-09-28,311.05,26.43,1
2017-09-29,307.8,22.61,1
2017-09-30,304.61,19.52,1
2017-10-03,304.65,21.5,1
2017-10-04,300.76,17.22,1
2017-10-05,308.96,24.62,1
2017-10-06,305.53,20.46,1
2017-10-11,300.83,15.19,1
2017-10-12,297.14,11.98,1
2017-10-13,301.17,16.86,1
2017-10-14,305.24,19.26,1
2017-10-15,303.25,16.67,1
2017-10-16,305.89,20.25,1
2017-10-17,306.09,21.0,1
2017-10-18,306.08,21.34,1
2017-10-19,304.13,19.89,1
2017-10-20,299.56,15.73,1
2017-10-21,301.51,18.15,1
2017-10-22,301.19,17.98,1
2017-10-23,299.91,17.42,1
2017-10-24,297.61,14.68,1
2017-10-25,302.59,20.65,1
2017-10-26,304.62,21.98,1
2017-10-27,299.42,17.04,1
2017-10-29,291.69,10.17,1
2017-10-30,296.63,15.44,1
2017-10-31,298.5,16.69,1
2017-11-01,299.14,17.33,1
2017-11-02,301.78,19.95,1
2017-11-03,299.18,17.95,1
2017-11-04,293.4,13.81,1
2017-11-05,296.6,17.12,1
2017-11-06,295.45,15.14,1
2017-11-07,294.54,14.32,1
2017-11-08,285.43,5.42,1
2017-11-09,292.08,11.57,1
2017-11-10,294.18,13.37,1
2017-11-11,296.73,16.36,1
2017-11-12,290.97,9.9,1
2017-11-13,292.95,11.48,1
2017-11-16,292.18,12.39,1
2017-11-17,288.98,9.8,1
2017-11-18,290.26,11.08,1
2017-11-20,289.69,9.93,1
2017-11-22,287.3,7.78,1
2017-11-23,287.02,8.61,1
2017-11-24,284.8,6.36,1
2017-11-25,284.95,6.26,1
2017-11-29,286.53,7.52,1
2017-11-30,287.5,11.61,1
2017-12-01,283.25,5.42,1
2017-12-04,282.74,5.86,1
2017-12-06,281.34,4.65,1
2017-12-08,281.23,3.61,1
2017-12-09,281.18,3.83,1
2017-12-11,276.29,-0.46,1
2017-12-17,268.21,-5.03,1
2017-12-22,276.22,2.84,1
2017-12-24,276.89,4.47,1
2017-12-26,277.82,4.67,1
2017-12-27,278.72,8.09,1
2017-12-29,278.1,5.66,1
2018-01-02,273.83,3.5,1
2018-01-03,274.43,6.04,1
2018-01-05,273.53,6.59,1
2018-01-07,274.13,1.48,1
2018-01-09,274.06,2.68,1
2018-01-10,276.98,7.09,1
2018-01-11,275.9,2.69,1
2018-01-12,278.31,5.26,1
2018-01-18,279.92,7.19,1
2018-01-20,280.02,7.8,1
2018-01-21,281.1,9.0,1
2018-01-23,276.26,2.62,1
2018-01-25,278.31,6.23,1
2018-01-26,276.84,5.76,1
2018-02-08,281.86,10.43,1
2018-02-10,282.48,10.31,1
2018-02-12,279.39,5.07,1
2018-02-17,291.31,15.87,1
2018-02-19,287.08,10.86,1
2018-02-22,290.32,15.09,1
2018-02-26,296.58,20.23,1
2018-02-28,299.03,22.17,1
2018-03-01,302.61,24.85,1
2018-03-03,298.03,18.96,1
2018-03-09,291.27,14.23,1
2018-03-10,294.53,16.31,1
2018-03-12,291.59,14.38,1
2018-03-16,300.26,22.8,1
2018-03-17,296.44,18.69,1
2018-03-18,300.76,22.59,1
2018-03-19,297.83,18.7,1
2018-03-20,296.07,18.13,1
2018-03-21,306.4,26.5,1
2018-03-22,300.51,22.11,1
2018-03-26,297.64,16.69,1
2018-03-27,308.11,26.63,1
2018-03-30,307.32,25.33,1
2018-04-01,298.59,17.53,1
2018-04-04,291.52,11.12,1
2018-04-12,292.54,8.76,1
2018-04-13,289.16,5.36,1
2018-04-14,299.94,15.94,1
2018-04-15,289.2,5.11,1
2018-04-16,304.35,22.25,1
2018-04-17,298.92,14.01,1
2018-04-18,297.74,13.59,1
2018-04-22,303.31,19.63,1
2018-04-23,303.73,21.04,1
2018-04-24,319.91,35.93,1
2018-04-25,318.52,33.39,1
2018-04-26,302.6,16.97,1
2018-04-27,298.69,14.19,1
2018-04-29,315.41,29.19,1
2018-04-30,316.91,31.62,1
2018-05-01,311.48,27.09,1
2018-05-06,321.19,37.67,1
2018-05-07,308.2,23.48,1
2018-05-08,301.23,16.15,1
2018-05-10,310.84,26.16,1
2018-05-11,318.06,33.14,1
2018-05-12,326.81,43.21,1
2018-05-13,318.88,35.1,1
2018-05-18,310.92,23.22,1
2018-05-23,299.68,11.88,1
2018-05-24,310.81,26.74,1
2018-05-25,307.8,21.66,1
2018-05-26,310.87,27.04,1
2018-05-27,308.41,22.13,1
2018-05-28,312.25,27.57,1
2018-05-29,313.96,28.68,1
2018-05-30,301.93,15.53,1
2018-05-31,309.23,22.97,1
2018-06-01,303.0,16.74,1
2018-06-02,309.49,22.93,1
2018-06-03,301.99,15.83,1
2018-06-04,303.61,14.12,1
2018-06-05,309.91,21.47,1
2018-06-06,298.97,12.63,1
2018-06-07,320.12,32.08,1
2018-06-08,317.94,28.19,1
2018-06-09,323.63,33.87,1
2018-06-12,310.07,23.25,1
2018-06-13,328.67,42.14,1
2018-06-14,327.48,42.11,1
2018-06-16,326.04,40.75,1
2018-06-18,321.82,37.75,1
2018-06-19,323.97,39.74,1
2018-06-21,311.1,27.79,1
2018-06-24,315.67,29.63,1
2018-06-25,315.14,29.12,1
2018-06-30,312.19,25.53,1
2018-07-02,321.49,34.88,1
2018-07-03,315.97,30.59,1
2018-07-04,310.81,26.65,1
2018-07-05,317.57,35.87,1
2018-07-09,328.95,45.78,1
2018-07-10,319.24,35.85,1
2018-07-13,331.47,48.21,1
2018-07-14,330.87,48.93,1
2018-07-15,327.3,43.5,1
2018-07-16,324.03,39.54,1
2018-07-18,321.78,40.79,1
2018-07-19,325.99,45.22,1
2018-07-20,321.21,35.11,1
2018-07-21,314.86,34.75,1
2018-07-22,322.12,39.65,1
2018-07-23,321.94,38.6,1
2018-07-25,327.07,44.15,1
2018-07-28,310.02,28.48,1
2018-07-31,316.39,34.28,1
2018-08-01,315.68,33.57,1
2018-08-02,317.05,34.33,1
2018-08-04,322.37,38.51,1
2018-08-05,331.01,48.32,1
2018-08-06,322.91,40.81,1
2018-08-07,327.88,42.95,1
2018-08-08,314.68,30.65,1
2018-08-09,322.32,39.51,1
2018-08-10,324.95,41.99,1
2018-08-11,323.82,40.97,1
2018-08-13,314.28,30.9,1
2018-08-14,317.11,37.12,1
2018-08-15,321.43,38.94,1
2018-08-16,325.84,42.91,1
2018-08-17,321.39,37.91,1
2018-08-19,327.12,44.57,1
2018-08-20,319.91,35.15,1
2018-08-21,327.73,41.46,1
2018-08-23,311.84,28.0,1
2018-08-25,310.81,28.22,1
2018-08-28,321.75,39.26,1
2018-08-30,314.34,29.55,1
2018-09-01,307.36,23.0,1
2018-09-04,305.62,22.51,1
2018-09-08,315.96,32.37,1
2018-09-09,315.34,30.51,1
2018-09-10,317.23,35.25,1
2018-09-11,310.51,25.56,1
2018-09-12,301.99,19.47,1
2018-09-13,303.43,21.09,1
2018-09-17,312.96,29.01,1
2018-09-18,315.44,31.81,1
2018-09-19,317.03,31.12,1
2018-09-20,311.94,26.8,1
2018-09-21,313.47,29.09,1
2018-09-22,315.26,32.95,1
2018-09-23,305.28,21.41,1
2018-09-24,308.62,21.65,1
2018-09-25,317.24,30.88,1
2018-09-26,302.45,18.21,1
2018-09-27,298.08,12.0,1
2018-09-28,305.41,20.79,1
2018-09-29,311.98,26.79,1
2018-09-30,307.32,22.23,1
2018-10-01,312.57,28.69,1
2018-10-02,308.98,24.66,1
2018-10-03,312.82,29.67,1
2018-10-04,313.4,29.86,1
2018-10-05,304.69,20.35,1
2018-10-06,309.52,24.45,1
2018-10-07,304.64,19.34,1
2018-10-08,308.97,25.52,1
2018-10-09,300.14,16.02,1
2018-10-10,294.32,10.2,1
2018-10-11,297.82,12.18,1
2018-10-13,307.74,23.43,1
2018-10-14,297.09,11.11,1
2018-10-15,299.97,13.39,1
2018-10-18,292.96,8.22,1
2018-10-20,300.2,16.37,1
2018-10-21,292.78,9.42,1
2018-10-22,302.65,19.44,1
2018-10-23,299.31,16.82,1
2018-10-24,302.77,19.84,1
2018-10-25,297.27,15.33,1
2018-10-26,301.58,18.94,1
2018-10-27,303.17,20.79,1
2018-10-28,300.87,18.88,1
2018-10-29,302.72,21.2,1
2018-10-30,299.55,18.36,1
2018-11-05,286.41,6.93,1
2018-11-09,290.61,10.1,1
2018-11-11,283.95,3.58,1
2018-11-12,292.48,11.41,1
2018-11-16,286.85,7.06,1
2018-11-17,286.61,7.43,1
2018-11-18,285.81,6.63,1
2018-11-19,287.78,8.89,1
2018-11-21,285.59,6.84,1
2018-11-23,287.26,8.85,1
2018-11-25,287.75,9.06,1
2018-11-26,284.68,6.48,1
2018-11-28,286.69,9.46,1
2018-12-02,278.4,2.25,1
2018-12-04,277.13,0.25,1
2018-12-05,275.78,-0.42,1
2018-12-07,276.2,0.87,1
2018-12-09,273.94,-3.41,1
2018-12-12,276.4,0.71,1
2018-12-13,276.06,1.24,1
2018-12-14,276.84,2.18,1
2018-12-16,278.1,4.55,1
2018-12-18,278.62,5.02,1
2018-12-21,278.9,4.28,1
2018-12-25,275.57,4.28,1
2018-12-27,272.84,2.21,1
2019-01-01,273.5,2.44,1
2019-01-03,277.75,9.36,1
2019-01-06,276.17,4.66,1
2019-01-08,274.32,3.25,1
2019-01-10,276.64,6.75,1
2019-01-14,276.83,4.06,1
2019-01-17,281.14,10.27,1
2019-01-28,281.07,8.63,1
2019-01-29,281.94,10.44,1
2019-02-02,276.17,4.51,1
2019-02-11,286.22,11.97,1
2019-02-13,285.4,10.56,1
2019-02-20,292.15,17.58,1
2019-02-22,292.25,17.02,1
2019-02-23,287.44,12.33,1
2019-02-24,290.41,14.03,1
2019-02-25,289.82,15.45,1
2019-02-27,288.48,13.88,1
2019-03-01,289.86,12.1,1
2019-03-03,296.81,17.74,1
2019-03-04,292.84,16.73,1
2019-03-05,297.52,21.54,1
2019-03-06,301.27,26.22,1
2019-03-07,297.58,19.04,1
2019-03-08,300.43,23.25,1
2019-03-10,296.92,18.7,1
2019-03-11,290.45,12.67,1
2019-03-13,293.96,16.0,1
2019-03-15,296.18,18.73,1
2019-03-16,296.64,19.18,1
2019-03-17,303.81,26.06,1
2019-03-18,300.56,22.39,1
2019-03-19,308.18,29.05,1
2019-03-22,298.28,19.88,1
2019-03-23,293.21,14.65,1
2019-03-25,291.53,11.68,1
2019-03-26,306.93,25.98,1
2019-03-29,303.1,21.47,1
2019-04-01,306.69,25.63,1
2019-04-03,298.22,17.58,1
2019-04-04,315.17,34.77,1
2019-04-05,310.85,27.69,1
2019-04-06,299.88,17.75,1
2019-04-07,311.72,28.78,1
2019-04-09,303.1,20.42,1
2019-04-11,300.06,17.72,1
2019-04-13,296.94,13.14,1
2019-04-15,313.8,29.71,1
2019-04-16,307.68,25.58,1
2019-04-19,309.04,24.36,1
2019-04-20,297.46,13.01,1
2019-04-21,312.71,27.83,1
2019-04-22,302.88,19.2,1
2019-04-23,315.62,32.93,1
2019-04-25,303.5,18.37,1
2019-04-27,303.23,18.73,1
2019-05-02,293.63,8.06,1
2019-05-04,316.14,32.47,1
2019-05-05,310.67,27.88,1
2019-05-06,308.94,25.42,1
2019-05-07,313.96,29.24,1
2019-05-09,301.52,16.31,1
2019-05-10,314.39,29.71,1
2019-05-11,321.89,36.97,1
2019-05-13,312.69,28.91,1
2019-05-14,322.82,37.31,1
2019-05-15,326.52,42.81,1
2019-05-16,328.0,42.34,1
2019-05-22,323.29,37.43,1
2019-05-23,319.34,31.54,1
2019-05-28,310.75,26.07,1
2019-05-29,318.13,32.85,1
2019-05-30,312.9,26.5,1
2019-05-31,323.06,36.8,1
2019-06-01,327.45,41.19,1
2019-06-02,319.97,33.41,1
2019-06-04,325.65,36.16,1
2019-06-05,316.15,27.71,1
2019-06-07,318.2,30.16,1
2019-06-09,319.61,29.85,1
2019-06-10,307.68,19.08,1
2019-06-13,321.52,34.99,1
2019-06-14,329.91,44.54,1
2019-06-15,317.15,32.11,1
2019-06-16,320.52,35.23,1
2019-06-17,323.11,38.53,1
2019-06-20,316.09,33.67,1
2019-06-22,313.11,29.82,1
2019-06-26,309.19,25.94,1
2019-06-29,316.71,30.97,1
2019-06-30,328.67,42.01,1
2019-07-02,322.74,36.13,1
2019-07-03,329.93,44.55,1
2019-07-05,329.17,47.47,1
2019-07-06,318.94,38.03,1
2019-07-07,316.62,32.4,1
2019-07-09,329.24,46.07,1
2019-07-11,329.66,46.59,1
2019-07-12,330.23,50.41,1
2019-07-13,322.53,39.27,1
2019-07-15,317.64,33.84,1
2019-07-16,324.46,39.97,1
2019-07-17,330.64,47.31,1
2019-07-18,320.87,39.88,1
2019-07-20,321.69,35.59,1
2019-07-21,323.32,43.21,1
2019-07-22,327.49,45.02,1
2019-07-23,333.02,49.68,1
2019-07-24,331.5,51.55,1
2019-07-25,330.73,47.81,1
2019-08-01,318.43,36.32,1
2019-08-02,320.43,37.71,1
2019-08-05,311.21,28.52,1
2019-08-06,330.15,48.05,1
2019-08-07,329.01,44.08,1
2019-08-08,333.93,49.9,1
2019-08-09,330.83,48.02,1
2019-08-11,317.22,34.37,1
2019-08-12,318.46,33.58,1
2019-08-15,322.62,40.13,1
2019-08-18,324.51,40.66,1
2019-08-21,307.36,21.09,1
2019-08-22,322.5,38.28,1
2019-08-23,320.25,36.41,1
2019-08-26,324.13,41.04,1
2019-08-29,319.07,36.96,1
2019-09-01,310.54,26.18,1
2019-09-02,313.7,31.77,1
2019-09-03,313.76,32.87,1
2019-09-05,312.76,30.37,1
2019-09-07,297.69,14.13,1
2019-09-08,315.3,31.71,1
2019-09-11,307.2,22.25,1
2019-09-12,302.48,19.96,1
2019-09-13,304.34,22.0,1
2019-09-14,303.16,19.96,1
2019-09-18,315.94,32.31,1
2019-09-19,310.29,24.38,1
2019-09-20,317.87,32.73,1
2019-09-21,319.13,34.75,1
2019-09-22,318.16,35.85,1
2019-09-23,320.45,36.58,1
2019-09-24,315.8,28.83,1
2019-09-25,317.45,31.09,1
2019-09-26,318.02,33.78,1
2019-09-27,319.72,33.64,1
2019-09-28,318.05,33.43,1
2019-09-29,318.15,32.96,1
2019-09-30,318.52,33.43,1
2019-10-06,304.79,19.72,1
2019-10-07,310.66,25.36,1
2019-10-08,308.84,25.39,1
2019-10-09,302.0,17.88,1
2019-10-10,301.98,17.86,1
2019-10-11,309.12,23.48,1
2019-10-12,301.25,16.09,1
2019-10-13,297.1,12.79,1
2019-10-14,305.35,19.37,1
2019-10-15,302.21,15.63,1
2019-10-16,308.12,22.48,1
2019-10-17,298.16,13.07,1
2019-10-20,300.72,16.89,1
2019-10-22,302.57,19.36,1
2019-10-24,295.29,12.36,1
2019-10-25,297.46,15.52,1
2019-10-26,295.51,12.87,1
2019-10-27,301.5,19.12,1
2019-10-28,296.25,14.26,1
2019-10-29,299.12,17.6,1
2019-10-31,298.98,17.17,1
2019-11-01,302.39,20.58,1
2019-11-02,299.02,17.19,1
2019-11-03,301.07,19.84,1
2019-11-05,297.46,17.98,1
2019-11-07,294.96,14.74,1
2019-11-09,295.08,14.57,1
