date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2017-09-28,280.91,-3.71,1
2017-10-01,291.28,7.4,1
2017-10-02,280.03,-4.29,1
2017-10-03,290.46,7.31,1
2017-10-04,290.63,7.09,1
2017-10-05,283.53,-0.81,1
2017-10-06,284.37,-0.7,1
2017-10-07,280.8,-4.5,1
2017-10-08,284.97,1.52,1
2017-10-09,282.55,-1.57,1
2017-10-10,290.74,6.62,1
2017-10-12,288.31,3.15,1
2017-10-13,283.26,-1.05,1
2017-10-14,278.97,-7.01,1
2017-10-15,289.0,2.42,1
2017-10-16,284.31,-1.33,1
2017-10-17,289.58,4.49,1
2017-10-18,287.75,3.01,1
2017-10-19,292.38,8.14,1
2017-10-20,288.09,4.26,1
2017-10-21,283.36,-0.0,1
2017-10-22,289.83,6.62,1
2017-10-23,283.31,0.82,1
2017-10-24,280.97,-1.96,1
2017-10-25,281.52,-0.42,1
2017-10-26,287.24,4.6,1
2017-10-27,283.66,1.28,1
2017-10-28,280.42,-1.57,1
2017-10-29,270.3,-11.22,1
2017-10-31,272.39,-9.42,1
2017-11-01,271.45,-10.36,1
2017-11-02,277.56,-4.27,1
2017-11-03,276.19,-5.04,1
2017-11-04,279.43,-0.16,1
2017-11-05,275.89,-3.59,1
2017-11-06,278.9,-1.41,1
2017-11-07,278.87,-1.35,1
2017-11-08,275.96,-4.05,1
2017-11-09,278.25,-2.26,1
2017-11-10,276.11,-4.7,1
2017-11-11,280.95,0.58,1
2017-11-12,278.4,-2.67,1
2017-11-13,283.24,1.77,1
2017-11-14,280.07,-0.74,1
2017-11-16,275.28,-4.51,1
2017-11-17,273.42,-5.76,1
2017-11-18,278.89,-0.29,1
2017-11-19,276.26,-2.63,1
2017-11-20,277.99,-1.77,1
2017-11-21,277.6,-1.15,1
2017-11-22,275.8,-3.72,1
2017-11-23,277.22,-1.19,1
2017-11-24,275.01,-3.43,1
2017-11-25,279.2,0.51,1
2017-11-26,275.74,-2.46,1
2017-11-27,278.2,-0.98,1
2017-11-28,275.31,-1.92,1
2017-11-29,276.87,-2.14,1
2017-11-30,275.66,-0.23,1
2017-12-01,275.26,-2.57,1
2017-12-02,277.36,1.21,1
2017-12-03,278.43,2.21,1
2017-12-04,282.29,5.41,1
2017-12-05,270.82,-5.38,1
2017-12-07,279.47,4.14,1
2017-12-08,277.99,0.37,1
2017-12-09,279.85,2.5,1
2017-12-10,276.46,0.36,1
2017-12-11,279.71,2.96,1
2017-12-12,274.85,-0.84,1
2017-12-13,277.07,2.25,1
2017-12-14,274.02,-0.64,1
2017-12-15,277.06,2.16,1
2017-12-16,272.75,-0.8,1
2017-12-17,274.38,1.14,1
2017-12-18,277.85,4.25,1
2017-12-19,277.77,3.18,1
2017-12-21,276.16,1.54,1
2017-12-22,278.74,5.36,1
2017-12-23,276.17,1.59,1
2017-12-25,273.03,1.74,1
2017-12-26,270.28,-2.87,1
2017-12-27,278.24,7.61,1
2017-12-28,274.62,3.2,1
2017-12-29,276.89,4.45,1
2017-12-30,270.27,-2.06,1
2017-12-31,273.72,3.19,1
2018-01-02,266.68,-3.65,1
2018-01-03,258.5,-9.89,1
2018-01-04,260.91,-10.64,1
2018-01-05,272.72,5.78,1
2018-01-06,261.74,-9.77,1
2018-01-07,269.98,-2.67,1
2018-01-08,271.44,0.37,1
2018-01-09,273.82,2.44,1
2018-01-10,276.74,6.85,1
2018-01-11,278.95,5.74,1
2018-01-12,281.53,8.48,1
2018-01-13,276.93,3.94,1
2018-01-14,279.29,6.52,1
2018-01-15,274.47,3.15,1
2018-01-16,280.25,7.32,1
2018-01-17,276.31,5.44,1
2018-01-18,275.85,3.12,1
2018-01-19,278.42,7.39,1
2018-01-20,276.14,3.92,1
2018-01-21,279.66,7.56,1
2018-01-22,278.81,6.31,1
2018-01-23,280.56,6.92,1
2018-01-28,272.58,0.14,1
2018-01-29,272.11,0.61,1
2018-01-30,278.75,7.25,1
2018-01-31,277.13,4.96,1
2018-02-01,281.2,9.03,1
2018-02-02,275.09,3.43,1
2018-02-03,270.29,-3.88,1
2018-02-04,277.25,2.69,1
2018-02-05,275.37,2.15,1
2018-02-08,276.08,4.65,1
2018-02-09,272.2,1.09,1
2018-02-10,268.11,-4.06,1
2018-02-11,275.08,0.83,1
2018-02-14,259.3,-14.6,1
2018-02-15,275.72,0.82,1
2018-02-16,274.92,1.11,1
2018-02-17,275.32,-0.12,1
2018-02-18,269.95,-6.1,1
2018-02-19,272.3,-3.92,1
2018-02-20,278.08,3.51,1
2018-02-21,275.24,0.33,1
2018-02-23,269.87,-5.24,1
2018-02-24,279.18,2.8,1
2018-02-25,274.77,0.4,1
2018-02-26,265.86,-10.49,1
2018-02-27,279.82,5.22,1
2018-02-28,277.0,0.14,1
2018-03-01,280.6,2.84,1
2018-03-02,277.17,-0.32,1
2018-03-03,278.52,-0.55,1
2018-03-05,274.49,-1.49,1
2018-03-06,262.34,-12.71,1
2018-03-07,275.26,-3.28,1
2018-03-08,276.38,-0.8,1
2018-03-09,272.94,-4.1,1
2018-03-10,275.42,-2.8,1
2018-03-11,277.46,-0.32,1
2018-03-12,280.08,2.87,1
2018-03-13,277.46,-0.5,1
2018-03-14,280.59,2.59,1
2018-03-15,274.1,-3.35,1
2018-03-16,267.24,-10.22,1
2018-03-17,271.3,-6.45,1
2018-03-18,266.64,-11.53,1
2018-03-19,281.71,2.58,1
2018-03-20,277.33,-0.61,1
2018-03-21,283.62,3.72,1
2018-03-22,278.74,0.34,1
2018-03-23,266.65,-11.91,1
2018-03-24,278.96,-2.42,1
2018-03-25,279.15,-0.7,1
2018-03-26,272.83,-8.12,1
2018-03-27,272.39,-9.09,1
2018-03-28,284.14,2.46,1
2018-03-29,271.17,-10.46,1
2018-04-01,268.75,-12.31,1
2018-04-02,276.16,-4.24,1
2018-04-03,277.75,-2.89,1
2018-04-06,281.0,-1.13,1
2018-04-09,280.63,-2.05,1
2018-04-11,273.8,-8.54,1
2018-04-13,282.86,-0.94,1
2018-04-14,278.58,-5.42,1
2018-04-15,277.23,-6.86,1
2018-04-16,286.71,4.61,1
2018-04-17,276.44,-8.47,1
2018-04-18,276.54,-7.61,1
2018-04-19,282.44,-2.24,1
2018-04-20,286.98,2.53,1
2018-04-21,275.37,-9.51,1
2018-04-22,287.24,3.56,1
2018-04-23,285.88,3.19,1
2018-04-24,282.29,-1.69,1
2018-04-25,277.62,-7.51,1
2018-04-27,280.74,-3.76,1
2018-04-28,284.89,0.81,1
2018-05-02,287.29,1.72,1
2018-05-04,282.41,-1.26,1
2018-05-05,283.41,0.62,1
2018-05-06,285.95,2.43,1
2018-05-07,287.16,2.44,1
2018-05-08,288.76,3.68,1
2018-05-09,275.88,-9.33,1
2018-05-11,284.69,-0.23,1
2018-05-12,284.93,1.33,1
2018-05-13,290.78,7.0,1
2018-05-15,279.46,-4.25,1
2018-05-16,287.02,1.36,1
2018-05-18,282.46,-5.24,1
2018-05-20,291.74,7.77,1
2018-05-21,288.24,3.67,1
2018-05-22,294.86,9.0,1
2018-05-23,284.7,-3.1,1
2018-05-25,288.19,2.05,1
2018-05-26,289.24,5.41,1
2018-05-27,294.85,8.57,1
2018-05-28,285.49,0.81,1
2018-05-30,274.32,-12.08,1
2018-05-31,288.6,2.34,1
2018-06-03,280.3,-5.86,1
2018-06-04,285.48,-4.01,1
2018-06-06,272.87,-13.47,1
2018-06-07,266.76,-21.28,1
2018-06-09,267.61,-22.15,1
2018-06-10,271.97,-16.63,1
2018-06-11,282.98,-3.34,1
2018-06-13,284.08,-2.45,1
2018-06-16,273.75,-11.54,1
2018-06-17,273.73,-10.85,1
2018-06-18,288.14,4.07,1
2018-06-19,282.55,-1.68,1
2018-06-20,280.38,-2.04,1
2018-06-22,286.79,3.5,1
2018-06-24,290.48,4.44,1
2018-06-25,287.55,1.53,1
2018-06-27,281.86,-1.62,1
2018-06-28,287.19,3.42,1
2018-07-03,273.1,-12.28,1
2018-07-04,286.09,1.93,1
2018-07-05,275.18,-6.52,1
2018-07-06,289.97,9.06,1
2018-07-07,281.73,-2.49,1
2018-07-10,266.22,-17.17,1
2018-07-11,269.75,-13.32,1
2018-07-12,267.89,-11.93,1
2018-07-14,266.84,-15.1,1
2018-07-16,257.44,-27.05,1
2018-07-17,277.94,-5.39,1
2018-07-18,266.7,-14.29,1
2018-07-19,274.92,-5.85,1
2018-07-20,271.04,-15.06,1
2018-07-24,265.34,-14.61,1
2018-07-26,276.83,-5.16,1
2018-07-28,276.92,-4.62,1
2018-07-30,272.38,-8.95,1
2018-08-08,277.43,-6.6,1
2018-08-09,282.6,-0.21,1
2018-08-10,273.45,-9.51,1
2018-08-11,268.46,-14.39,1
2018-08-14,275.01,-4.98,1
2018-08-15,275.6,-6.89,1
2018-08-16,280.36,-2.57,1
2018-08-20,270.4,-14.36,1
2018-08-22,265.12,-19.1,1
2018-08-25,272.74,-9.85,1
2018-08-26,265.68,-17.41,1
2018-08-27,269.24,-13.79,1
2018-08-31,270.09,-14.27,1
2018-09-01,278.06,-6.3,1
2018-09-03,272.33,-8.56,1
2018-09-04,275.65,-7.46,1
2018-09-05,268.01,-14.38,1
2018-09-07,287.04,3.48,1
2018-09-08,283.63,0.04,1
2018-09-09,287.09,2.26,1
2018-09-10,278.78,-3.2,1
2018-09-11,277.46,-7.49,1
2018-09-12,278.94,-3.58,1
2018-09-13,279.75,-2.59,1
2018-09-14,276.48,-6.72,1
2018-09-15,269.18,-12.71,1
2018-09-16,270.86,-12.71,1
2018-09-17,284.28,0.33,1
2018-09-18,291.8,8.17,1
2018-09-19,287.7,1.79,1
2018-09-23,285.66,1.79,1
2018-09-24,285.96,-1.01,1
2018-09-25,291.75,5.39,1
2018-09-26,288.88,4.64,1
2018-09-27,291.21,5.13,1
2018-09-28,290.58,5.96,1
2018-09-29,293.68,8.49,1
2018-09-30,292.48,7.39,1
2018-10-01,286.36,2.48,1
2018-10-02,291.31,6.99,1
2018-10-03,285.39,2.24,1
2018-10-04,287.29,3.75,1
2018-10-05,285.0,0.66,1
2018-10-06,288.61,3.54,1
2018-10-07,285.33,0.03,1
2018-10-08,281.08,-2.37,1
2018-10-09,288.56,4.44,1
2018-10-10,284.25,0.13,1
2018-10-11,285.71,0.07,1
2018-10-12,285.57,0.41,1
2018-10-13,289.13,4.82,1
2018-10-14,286.38,0.4,1
2018-10-15,288.9,2.32,1
2018-10-16,286.86,1.22,1
